ts,open,high,low,close,volume,Trading_Day,Session
2026-04-09 00:39:00,35222.0,35234.0,35216.0,35223.0,93,2026-04-09,2
2026-04-09 00:40:00,35219.0,35229.0,35219.0,35229.0,21,2026-04-09,2
2026-04-09 00:41:00,35229.0,35243.0,35229.0,35241.0,144,2026-04-09,2
2026-04-09 00:42:00,35241.0,35248.0,35235.0,35246.0,59,2026-04-09,2
2026-04-09 00:43:00,35242.0,35250.0,35239.0,35239.0,61,2026-04-09,2
2026-04-09 00:44:00,35236.0,35239.0,35228.0,35228.0,55,2026-04-09,2
2026-04-09 00:45:00,35229.0,35237.0,35229.0,35236.0,10,2026-04-09,2
2026-04-09 00:46:00,35236.0,35244.0,35232.0,35243.0,33,2026-04-09,2
2026-04-09 00:47:00,35249.0,35250.0,35243.0,35244.0,35,2026-04-09,2
2026-04-09 00:48:00,35243.0,35243.0,35231.0,35236.0,33,2026-04-09,2
2026-04-09 00:49:00,35235.0,35249.0,35234.0,35249.0,29,2026-04-09,2
2026-04-09 00:50:00,35249.0,35252.0,35243.0,35247.0,28,2026-04-09,2
2026-04-09 00:51:00,35249.0,35250.0,35243.0,35249.0,22,2026-04-09,2
2026-04-09 00:52:00,35249.0,35250.0,35244.0,35244.0,24,2026-04-09,2
2026-04-09 00:53:00,35248.0,35259.0,35248.0,35255.0,92,2026-04-09,2
2026-04-09 00:54:00,35253.0,35253.0,35246.0,35250.0,28,2026-04-09,2
2026-04-09 00:55:00,35245.0,35252.0,35245.0,35252.0,14,2026-04-09,2
2026-04-09 00:56:00,35253.0,35262.0,35253.0,35261.0,29,2026-04-09,2
2026-04-09 00:57:00,35260.0,35262.0,35251.0,35258.0,32,2026-04-09,2
2026-04-09 00:58:00,35257.0,35257.0,35250.0,35250.0,19,2026-04-09,2
2026-04-09 00:59:00,35251.0,35251.0,35247.0,35248.0,22,2026-04-09,2
2026-04-09 01:00:00,35247.0,35251.0,35241.0,35244.0,37,2026-04-09,2
2026-04-09 01:01:00,35243.0,35248.0,35240.0,35246.0,40,2026-04-09,2
2026-04-09 01:02:00,35252.0,35265.0,35250.0,35263.0,27,2026-04-09,2
2026-04-09 01:03:00,35265.0,35267.0,35260.0,35265.0,25,2026-04-09,2
2026-04-09 01:04:00,35262.0,35272.0,35261.0,35261.0,54,2026-04-09,2
2026-04-09 01:05:00,35258.0,35259.0,35249.0,35252.0,42,2026-04-09,2
2026-04-09 01:06:00,35252.0,35252.0,35240.0,35241.0,21,2026-04-09,2
2026-04-09 01:07:00,35240.0,35246.0,35227.0,35241.0,83,2026-04-09,2
2026-04-09 01:08:00,35244.0,35244.0,35236.0,35244.0,18,2026-04-09,2
2026-04-09 01:09:00,35244.0,35246.0,35237.0,35237.0,20,2026-04-09,2
2026-04-09 01:10:00,35237.0,35240.0,35233.0,35237.0,21,2026-04-09,2
2026-04-09 01:11:00,35234.0,35246.0,35231.0,35246.0,28,2026-04-09,2
2026-04-09 01:12:00,35244.0,35250.0,35238.0,35246.0,20,2026-04-09,2
2026-04-09 01:13:00,35246.0,35248.0,35240.0,35240.0,6,2026-04-09,2
2026-04-09 01:14:00,35242.0,35245.0,35242.0,35245.0,7,2026-04-09,2
2026-04-09 01:15:00,35244.0,35250.0,35241.0,35247.0,10,2026-04-09,2
2026-04-09 01:16:00,35247.0,35255.0,35245.0,35246.0,20,2026-04-09,2
2026-04-09 01:17:00,35243.0,35243.0,35238.0,35239.0,26,2026-04-09,2
2026-04-09 01:18:00,35240.0,35240.0,35216.0,35220.0,96,2026-04-09,2
2026-04-09 01:19:00,35218.0,35231.0,35218.0,35223.0,51,2026-04-09,2
2026-04-09 01:20:00,35217.0,35232.0,35217.0,35224.0,16,2026-04-09,2
2026-04-09 01:21:00,35230.0,35237.0,35225.0,35228.0,23,2026-04-09,2
2026-04-09 01:22:00,35231.0,35248.0,35224.0,35224.0,41,2026-04-09,2
2026-04-09 01:23:00,35230.0,35241.0,35205.0,35224.0,252,2026-04-09,2
2026-04-09 01:24:00,35225.0,35230.0,35195.0,35210.0,127,2026-04-09,2
2026-04-09 01:25:00,35212.0,35216.0,35163.0,35182.0,121,2026-04-09,2
2026-04-09 01:26:00,35187.0,35193.0,35173.0,35192.0,48,2026-04-09,2
2026-04-09 01:27:00,35191.0,35201.0,35186.0,35193.0,34,2026-04-09,2
2026-04-09 01:28:00,35199.0,35199.0,35169.0,35189.0,73,2026-04-09,2
2026-04-09 01:29:00,35192.0,35203.0,35192.0,35203.0,17,2026-04-09,2
2026-04-09 01:30:00,35198.0,35198.0,35190.0,35192.0,9,2026-04-09,2
2026-04-09 01:31:00,35201.0,35215.0,35198.0,35207.0,28,2026-04-09,2
2026-04-09 01:32:00,35211.0,35226.0,35211.0,35219.0,31,2026-04-09,2
2026-04-09 01:33:00,35221.0,35222.0,35206.0,35214.0,28,2026-04-09,2
2026-04-09 01:34:00,35213.0,35213.0,35194.0,35197.0,31,2026-04-09,2
2026-04-09 01:35:00,35200.0,35200.0,35197.0,35197.0,2,2026-04-09,2
2026-04-09 01:36:00,35204.0,35209.0,35197.0,35197.0,20,2026-04-09,2
2026-04-09 01:37:00,35201.0,35230.0,35201.0,35228.0,29,2026-04-09,2
2026-04-09 01:38:00,35226.0,35226.0,35156.0,35204.0,179,2026-04-09,2
2026-04-09 01:39:00,35207.0,35207.0,35185.0,35187.0,33,2026-04-09,2
2026-04-09 01:40:00,35186.0,35205.0,35185.0,35205.0,11,2026-04-09,2
2026-04-09 01:41:00,35196.0,35210.0,35190.0,35205.0,25,2026-04-09,2
2026-04-09 01:42:00,35203.0,35217.0,35201.0,35201.0,31,2026-04-09,2
2026-04-09 01:43:00,35210.0,35222.0,35210.0,35220.0,12,2026-04-09,2
2026-04-09 01:44:00,35223.0,35238.0,35223.0,35231.0,33,2026-04-09,2
