timestamp,Open,High,Low,Close,Volume,Dividends,Stock Splits,Amount,Date
,79.1,79.3,79.0,79.2,560,,,44317400.0,2026-04-22 09:55:00
,79.2,79.2,79.0,79.0,378,,,29893800.0,2026-04-22 09:56:00
,79.1,79.1,78.9,78.9,689,,,54436400.0,2026-04-22 09:57:00
,78.9,79.0,78.5,78.5,2105,,,165598000.0,2026-04-22 09:58:00
,78.5,78.8,78.5,78.7,823,,,64718300.0,2026-04-22 09:59:00
,78.7,78.8,78.6,78.6,557,,,43831200.0,2026-04-22 10:00:00
,78.7,78.7,78.6,78.7,262,,,20612800.0,2026-04-22 10:01:00
,78.7,78.8,78.6,78.6,554,,,43597000.0,2026-04-22 10:02:00
,78.7,78.7,78.5,78.5,1163,,,91411300.0,2026-04-22 10:03:00
,78.6,78.6,78.3,78.3,531,,,41654000.0,2026-04-22 10:04:00
,78.4,78.6,78.3,78.6,798,,,62575800.0,2026-04-22 10:05:00
,78.6,78.7,78.3,78.4,371,,,29128600.0,2026-04-22 10:06:00
,78.3,78.5,78.3,78.4,476,,,37303200.0,2026-04-22 10:07:00
,78.5,78.5,78.3,78.4,228,,,17883500.0,2026-04-22 10:08:00
,78.5,78.6,78.4,78.5,429,,,33680000.0,2026-04-22 10:09:00
,78.5,78.5,78.2,78.2,545,,,42697300.0,2026-04-22 10:10:00
,78.3,78.5,78.2,78.3,702,,,54983900.0,2026-04-22 10:11:00
,78.3,78.4,78.2,78.4,414,,,32433600.0,2026-04-22 10:12:00
,78.4,78.6,78.4,78.6,618,,,48517800.0,2026-04-22 10:13:00
,78.6,78.6,78.4,78.5,526,,,41290700.0,2026-04-22 10:14:00
,78.5,78.7,78.4,78.4,1020,,,80103600.0,2026-04-22 10:15:00
,78.5,78.6,78.3,78.5,203,,,15930200.0,2026-04-22 10:16:00
,78.7,78.8,78.5,78.6,764,,,60123700.0,2026-04-22 10:17:00
,78.6,78.8,78.5,78.6,491,,,38642500.0,2026-04-22 10:18:00
,78.6,79.0,78.6,78.9,649,,,51146200.0,2026-04-22 10:19:00
,78.9,79.0,78.7,78.7,365,,,28788200.0,2026-04-22 10:20:00
,78.8,78.9,78.7,78.7,121,,,9531300.0,2026-04-22 10:21:00
,78.8,79.2,78.7,79.1,1832,,,144707400.0,2026-04-22 10:22:00
,79.1,79.2,79.1,79.2,415,,,32855500.0,2026-04-22 10:23:00
,79.2,79.2,78.8,79.0,585,,,46248300.0,2026-04-22 10:24:00
,79.0,79.0,78.9,79.0,330,,,26066400.0,2026-04-22 10:25:00
,79.0,79.1,78.7,78.8,194,,,15298400.0,2026-04-22 10:26:00
,78.8,78.8,78.7,78.7,113,,,8897600.0,2026-04-22 10:27:00
,78.8,78.8,78.7,78.7,112,,,8818000.0,2026-04-22 10:28:00
,78.8,78.9,78.7,78.8,498,,,39226100.0,2026-04-22 10:29:00
,78.9,79.0,78.8,78.9,233,,,18387300.0,2026-04-22 10:30:00
,79.0,79.0,78.9,78.9,480,,,37889700.0,2026-04-22 10:31:00
,78.9,79.0,78.8,78.8,309,,,24375700.0,2026-04-22 10:32:00
,78.8,78.9,78.7,78.9,209,,,16466500.0,2026-04-22 10:33:00
,78.9,78.9,78.7,78.8,185,,,14580900.0,2026-04-22 10:34:00
,78.9,79.0,78.8,78.9,221,,,17436100.0,2026-04-22 10:35:00
,78.9,79.0,78.8,78.9,161,,,12702200.0,2026-04-22 10:36:00
,78.9,78.9,78.7,78.7,318,,,25048900.0,2026-04-22 10:37:00
,78.7,78.8,78.6,78.6,141,,,11090300.0,2026-04-22 10:38:00
,78.6,78.7,78.6,78.7,132,,,10384800.0,2026-04-22 10:39:00
,78.7,78.8,78.6,78.8,191,,,15029100.0,2026-04-22 10:40:00
,78.8,78.8,78.7,78.8,86,,,6773500.0,2026-04-22 10:41:00
,78.8,78.8,78.6,78.6,303,,,23845800.0,2026-04-22 10:42:00
,78.7,78.7,78.5,78.5,313,,,24602400.0,2026-04-22 10:43:00
,78.6,78.6,78.5,78.5,160,,,12569400.0,2026-04-22 10:44:00
,78.6,78.8,78.5,78.5,481,,,37820600.0,2026-04-22 10:45:00
,78.6,78.6,78.5,78.5,147,,,11549000.0,2026-04-22 10:46:00
,78.5,79.2,78.5,78.8,2749,,,217070700.0,2026-04-22 10:47:00
,78.8,79.0,78.8,78.8,101,,,7966800.0,2026-04-22 10:48:00
,78.9,78.9,78.6,78.7,373,,,29370200.0,2026-04-22 10:49:00
,78.8,78.8,78.7,78.7,227,,,17880600.0,2026-04-22 10:50:00
,78.7,78.8,78.7,78.8,113,,,8901200.0,2026-04-22 10:51:00
,78.8,78.9,78.7,78.8,262,,,20643100.0,2026-04-22 10:52:00
,78.8,78.8,78.7,78.7,90,,,7089800.0,2026-04-22 10:53:00
,78.8,78.9,78.7,78.8,344,,,27105400.0,2026-04-22 10:54:00
,78.9,79.0,78.8,79.0,565,,,44594400.0,2026-04-22 10:55:00
,78.9,79.0,78.8,78.8,306,,,24151200.0,2026-04-22 10:56:00
,78.9,78.9,78.7,78.7,168,,,13238000.0,2026-04-22 10:57:00
,78.7,78.8,78.4,78.4,965,,,75773400.0,2026-04-22 10:58:00
,78.4,78.4,78.3,78.3,409,,,32037200.0,2026-04-22 10:59:00
,78.4,78.8,78.4,78.7,386,,,30356100.0,2026-04-22 11:00:00
,78.6,78.7,78.5,78.5,265,,,20828000.0,2026-04-22 11:01:00
,78.5,78.5,78.4,78.5,151,,,11848500.0,2026-04-22 11:02:00
,78.4,78.5,78.3,78.3,480,,,37635700.0,2026-04-22 11:03:00
,78.4,78.4,77.4,77.4,4895,,,381337600.0,2026-04-22 11:04:00
,77.4,78.1,77.4,78.1,1008,,,78472800.0,2026-04-22 11:05:00
,78.0,78.4,78.0,78.3,338,,,26435100.0,2026-04-22 11:06:00
,78.3,78.3,78.2,78.2,189,,,14790900.0,2026-04-22 11:07:00
,78.2,78.3,78.2,78.3,138,,,10798200.0,2026-04-22 11:08:00
,78.2,78.3,78.2,78.2,173,,,13539300.0,2026-04-22 11:09:00
,78.3,78.5,78.2,78.3,519,,,40672800.0,2026-04-22 11:10:00
,78.4,78.5,78.3,78.4,318,,,24930900.0,2026-04-22 11:11:00
,78.3,78.4,78.3,78.3,147,,,11515500.0,2026-04-22 11:12:00
,78.3,78.6,78.3,78.4,516,,,40499700.0,2026-04-22 11:13:00
,78.5,78.5,78.4,78.4,135,,,10591100.0,2026-04-22 11:14:00
,78.5,78.6,78.4,78.5,306,,,24015800.0,2026-04-22 11:15:00
,78.6,78.6,78.3,78.5,480,,,37666500.0,2026-04-22 11:16:00
,78.3,78.5,78.3,78.3,223,,,17466900.0,2026-04-22 11:17:00
,78.3,78.4,78.3,78.4,103,,,8072200.0,2026-04-22 11:18:00
,78.4,78.8,78.3,78.7,998,,,78464400.0,2026-04-22 11:19:00
,78.7,79.0,78.7,78.9,2170,,,171249400.0,2026-04-22 11:20:00
,78.8,78.9,78.7,78.9,281,,,22152800.0,2026-04-22 11:21:00
,78.9,79.0,78.7,78.8,414,,,32653200.0,2026-04-22 11:22:00
,78.8,78.9,78.6,78.7,261,,,20561000.0,2026-04-22 11:23:00
,78.7,78.8,78.6,78.6,199,,,15657900.0,2026-04-22 11:24:00
,78.6,78.7,78.6,78.6,123,,,9677000.0,2026-04-22 11:25:00
,78.6,78.7,78.5,78.7,326,,,25622300.0,2026-04-22 11:26:00
,78.6,78.6,78.5,78.5,593,,,46602500.0,2026-04-22 11:27:00
,78.5,78.6,78.4,78.5,223,,,17507600.0,2026-04-22 11:28:00
,78.4,78.5,78.4,78.5,143,,,11216600.0,2026-04-22 11:29:00
,78.5,78.6,78.5,78.6,210,,,16491800.0,2026-04-22 11:30:00
,78.6,78.6,78.5,78.6,245,,,19250700.0,2026-04-22 11:31:00
,78.6,78.6,78.5,78.6,150,,,11784400.0,2026-04-22 11:32:00
,78.6,78.7,78.5,78.7,231,,,18155500.0,2026-04-22 11:33:00
,78.7,78.7,78.6,78.6,139,,,10931500.0,2026-04-22 11:34:00
,78.7,78.8,78.6,78.7,236,,,18568800.0,2026-04-22 11:35:00
,78.7,78.8,78.6,78.7,277,,,21803500.0,2026-04-22 11:36:00
,78.8,78.8,78.7,78.7,169,,,13307500.0,2026-04-22 11:37:00
,78.7,78.8,78.6,78.7,260,,,20464400.0,2026-04-22 11:38:00
,78.7,78.7,78.5,78.6,233,,,18312500.0,2026-04-22 11:39:00
,78.6,78.6,78.5,78.6,125,,,9817600.0,2026-04-22 11:40:00
,78.6,78.6,78.5,78.6,169,,,13275200.0,2026-04-22 11:41:00
,78.6,78.6,78.4,78.5,296,,,23241900.0,2026-04-22 11:42:00
,78.5,78.6,78.4,78.5,115,,,9028500.0,2026-04-22 11:43:00
,78.6,78.6,78.4,78.5,232,,,18214000.0,2026-04-22 11:44:00
,78.5,78.6,78.4,78.6,190,,,14920900.0,2026-04-22 11:45:00
,78.5,78.6,78.5,78.6,138,,,10839300.0,2026-04-22 11:46:00
,78.6,78.6,78.5,78.6,140,,,10997900.0,2026-04-22 11:47:00
,78.6,78.6,78.5,78.5,122,,,9584600.0,2026-04-22 11:48:00
,78.6,78.6,78.5,78.5,177,,,13902400.0,2026-04-22 11:49:00
,78.6,78.6,78.5,78.5,72,,,5655000.0,2026-04-22 11:50:00
,78.5,78.6,78.4,78.5,233,,,18295300.0,2026-04-22 11:51:00
,78.5,78.5,78.4,78.5,97,,,7611200.0,2026-04-22 11:52:00
,78.5,78.5,78.2,78.3,574,,,44959200.0,2026-04-22 11:53:00
,78.3,78.4,78.2,78.2,168,,,13150600.0,2026-04-22 11:54:00
,78.3,78.3,78.2,78.2,175,,,13689700.0,2026-04-22 11:55:00
,78.2,78.3,78.1,78.1,275,,,21496100.0,2026-04-22 11:56:00
,78.1,78.2,78.0,78.0,350,,,27330900.0,2026-04-22 11:57:00
,78.1,78.5,78.0,78.3,656,,,51303900.0,2026-04-22 11:58:00
,78.4,78.4,78.2,78.3,325,,,25443300.0,2026-04-22 11:59:00
,78.3,78.3,78.2,78.2,167,,,13069800.0,2026-04-22 12:00:00
,78.3,78.3,77.9,77.9,826,,,64467800.0,2026-04-22 12:01:00
,77.9,78.0,77.8,77.8,429,,,33401100.0,2026-04-22 12:02:00
,77.8,78.1,77.8,78.1,685,,,53382700.0,2026-04-22 12:03:00
,78.1,78.2,78.0,78.1,240,,,18739900.0,2026-04-22 12:04:00
,78.2,78.2,78.0,78.1,215,,,16789200.0,2026-04-22 12:05:00
,78.2,78.2,78.0,78.1,172,,,13430300.0,2026-04-22 12:06:00
,78.2,78.2,78.0,78.0,263,,,20531300.0,2026-04-22 12:07:00
,78.1,78.1,78.0,78.1,167,,,13038400.0,2026-04-22 12:08:00
,78.1,78.1,77.9,77.9,276,,,21530000.0,2026-04-22 12:09:00
,77.9,78.0,77.9,77.9,250,,,19482300.0,2026-04-22 12:10:00
,77.9,78.0,77.8,77.8,182,,,14168900.0,2026-04-22 12:11:00
,77.9,78.0,77.9,77.9,239,,,18621200.0,2026-04-22 12:12:00
,78.0,78.0,77.9,77.9,208,,,16207200.0,2026-04-22 12:13:00
,77.9,78.0,77.8,77.8,249,,,19384500.0,2026-04-22 12:14:00
,77.8,77.9,77.7,77.7,458,,,35612700.0,2026-04-22 12:15:00
,77.7,77.8,77.6,77.6,576,,,44761200.0,2026-04-22 12:16:00
,77.6,77.7,77.5,77.6,634,,,49211300.0,2026-04-22 12:17:00
,77.6,77.7,77.5,77.7,502,,,38959100.0,2026-04-22 12:18:00
,77.7,78.0,77.6,77.9,812,,,63174500.0,2026-04-22 12:19:00
,78.0,78.0,77.9,78.0,117,,,9120700.0,2026-04-22 12:20:00
,77.9,78.0,77.8,77.9,216,,,16820500.0,2026-04-22 12:21:00
,77.9,77.9,77.8,77.9,193,,,15026400.0,2026-04-22 12:22:00
,77.9,78.0,77.8,77.9,188,,,14642200.0,2026-04-22 12:23:00
,77.9,78.0,77.9,77.9,182,,,14180400.0,2026-04-22 12:24:00
,78.0,78.0,77.8,77.9,193,,,15037500.0,2026-04-22 12:25:00
,77.8,78.1,77.8,78.0,1286,,,100285200.0,2026-04-22 12:26:00
,78.1,78.1,78.0,78.0,177,,,13812000.0,2026-04-22 12:27:00
,78.0,78.1,78.0,78.0,184,,,14363200.0,2026-04-22 12:28:00
,78.1,78.2,78.0,78.1,396,,,30916600.0,2026-04-22 12:29:00
,78.1,78.1,77.9,78.0,238,,,18558200.0,2026-04-22 12:30:00
,78.0,78.0,77.7,77.7,436,,,33924600.0,2026-04-22 12:31:00
,77.8,77.8,77.7,77.8,211,,,16399600.0,2026-04-22 12:32:00
,77.8,77.8,77.7,77.7,250,,,19429500.0,2026-04-22 12:33:00
,77.8,77.9,77.6,77.9,371,,,28849000.0,2026-04-22 12:34:00
,77.8,77.9,77.7,77.8,185,,,14394900.0,2026-04-22 12:35:00
,77.9,77.9,77.8,77.8,248,,,19300100.0,2026-04-22 12:36:00
,77.8,77.9,77.8,77.9,274,,,21338600.0,2026-04-22 12:37:00
,77.8,77.9,77.8,77.8,299,,,23275200.0,2026-04-22 12:38:00
,77.9,77.9,77.7,77.8,253,,,19689200.0,2026-04-22 12:39:00
,77.9,78.1,77.8,78.0,908,,,70793400.0,2026-04-22 12:40:00
,78.1,78.3,78.0,78.2,846,,,66109700.0,2026-04-22 12:41:00
,78.1,78.3,78.1,78.1,326,,,25476000.0,2026-04-22 12:42:00
,78.2,78.2,78.1,78.2,196,,,15316200.0,2026-04-22 12:43:00
,78.1,78.2,78.0,78.1,321,,,25077200.0,2026-04-22 12:44:00
,78.0,78.2,78.0,78.1,217,,,16946500.0,2026-04-22 12:45:00
,78.1,78.4,78.1,78.4,799,,,62525600.0,2026-04-22 12:46:00
,78.3,78.6,78.3,78.6,1526,,,119729100.0,2026-04-22 12:47:00
,78.5,78.9,78.5,78.8,2686,,,211575600.0,2026-04-22 12:48:00
,78.9,78.9,78.6,78.7,502,,,39557300.0,2026-04-22 12:49:00
,78.7,78.8,78.6,78.7,473,,,37234100.0,2026-04-22 12:50:00
,78.6,78.7,78.5,78.5,338,,,26573100.0,2026-04-22 12:51:00
,78.5,78.6,78.5,78.5,347,,,27252700.0,2026-04-22 12:52:00
,78.6,78.6,78.4,78.4,391,,,30683900.0,2026-04-22 12:53:00
,78.4,78.5,78.3,78.4,360,,,28226000.0,2026-04-22 12:54:00
,78.4,78.5,78.3,78.5,338,,,26508900.0,2026-04-22 12:55:00
,78.4,78.6,78.3,78.4,519,,,40736900.0,2026-04-22 12:56:00
,78.5,78.6,78.4,78.5,346,,,27155600.0,2026-04-22 12:57:00
,78.5,78.5,78.3,78.4,290,,,22741000.0,2026-04-22 12:58:00
