ts,open,high,low,close,volume,Trading_Day,Session
2026-04-07 20:04:00,33201.0,33201.0,33188.0,33195.0,19,2026-04-08,2.0
2026-04-07 20:05:00,33190.0,33192.0,33187.0,33192.0,11,2026-04-08,2.0
2026-04-07 20:06:00,33196.0,33198.0,33178.0,33184.0,40,2026-04-08,2.0
2026-04-07 20:07:00,33182.0,33226.0,33135.0,33162.0,758,2026-04-08,2.0
2026-04-07 20:08:00,33159.0,33164.0,33121.0,33146.0,235,2026-04-08,2.0
2026-04-07 20:09:00,33144.0,33154.0,33093.0,33148.0,307,2026-04-08,2.0
2026-04-07 20:10:00,33150.0,33157.0,33129.0,33146.0,220,2026-04-08,2.0
2026-04-07 20:11:00,33150.0,33154.0,33126.0,33147.0,55,2026-04-08,2.0
2026-04-07 20:12:00,33149.0,33161.0,33139.0,33149.0,58,2026-04-08,2.0
2026-04-07 20:13:00,33146.0,33150.0,33126.0,33126.0,63,2026-04-08,2.0
2026-04-07 20:14:00,33124.0,33144.0,33104.0,33143.0,77,2026-04-08,2.0
2026-04-07 20:15:00,33142.0,33150.0,33135.0,33146.0,33,2026-04-08,2.0
2026-04-07 20:16:00,33149.0,33155.0,33132.0,33132.0,63,2026-04-08,2.0
2026-04-07 20:17:00,33140.0,33140.0,33095.0,33130.0,108,2026-04-08,2.0
2026-04-07 20:18:00,33130.0,33177.0,33128.0,33165.0,90,2026-04-08,2.0
2026-04-07 20:19:00,33162.0,33266.0,33162.0,33265.0,477,2026-04-08,2.0
2026-04-07 20:20:00,33259.0,33281.0,33238.0,33257.0,299,2026-04-08,2.0
2026-04-07 20:21:00,33254.0,33261.0,33230.0,33231.0,128,2026-04-08,2.0
2026-04-07 20:22:00,33229.0,33262.0,33228.0,33251.0,90,2026-04-08,2.0
2026-04-07 20:23:00,33244.0,33258.0,33238.0,33243.0,43,2026-04-08,2.0
2026-04-07 20:24:00,33241.0,33241.0,33220.0,33225.0,48,2026-04-08,2.0
2026-04-07 20:25:00,33226.0,33252.0,33206.0,33235.0,175,2026-04-08,2.0
2026-04-07 20:26:00,33230.0,33257.0,33230.0,33248.0,66,2026-04-08,2.0
2026-04-07 20:27:00,33244.0,33252.0,33233.0,33235.0,30,2026-04-08,2.0
2026-04-07 20:28:00,33239.0,33265.0,33235.0,33262.0,74,2026-04-08,2.0
2026-04-07 20:29:00,33263.0,33296.0,33261.0,33284.0,167,2026-04-08,2.0
2026-04-07 20:30:00,33284.0,33320.0,33264.0,33304.0,163,2026-04-08,2.0
2026-04-07 20:31:00,33302.0,33314.0,33285.0,33288.0,117,2026-04-08,2.0
2026-04-07 20:32:00,33286.0,33316.0,33275.0,33288.0,153,2026-04-08,2.0
2026-04-07 20:33:00,33289.0,33289.0,33262.0,33271.0,112,2026-04-08,2.0
2026-04-07 20:34:00,33273.0,33277.0,33264.0,33266.0,33,2026-04-08,2.0
2026-04-07 20:35:00,33270.0,33289.0,33269.0,33289.0,40,2026-04-08,2.0
2026-04-07 20:36:00,33289.0,33290.0,33277.0,33286.0,29,2026-04-08,2.0
2026-04-07 20:37:00,33285.0,33303.0,33285.0,33303.0,95,2026-04-08,2.0
2026-04-07 20:38:00,33302.0,33302.0,33287.0,33295.0,29,2026-04-08,2.0
2026-04-07 20:39:00,33299.0,33307.0,33295.0,33295.0,43,2026-04-08,2.0
2026-04-07 20:40:00,33294.0,33307.0,33294.0,33301.0,82,2026-04-08,2.0
2026-04-07 20:41:00,33295.0,33298.0,33273.0,33275.0,78,2026-04-08,2.0
2026-04-07 20:42:00,33279.0,33282.0,33255.0,33260.0,91,2026-04-08,2.0
2026-04-07 20:43:00,33259.0,33260.0,33245.0,33252.0,50,2026-04-08,2.0
2026-04-07 20:44:00,33253.0,33254.0,33242.0,33251.0,39,2026-04-08,2.0
2026-04-07 20:45:00,33251.0,33261.0,33247.0,33250.0,127,2026-04-08,2.0
2026-04-07 20:46:00,33250.0,33252.0,33237.0,33245.0,55,2026-04-08,2.0
2026-04-07 20:47:00,33247.0,33250.0,33230.0,33237.0,47,2026-04-08,2.0
2026-04-07 20:48:00,33240.0,33240.0,33230.0,33231.0,22,2026-04-08,2.0
2026-04-07 20:49:00,33227.0,33230.0,33204.0,33216.0,86,2026-04-08,2.0
2026-04-07 20:50:00,33219.0,33222.0,33190.0,33201.0,100,2026-04-08,2.0
2026-04-07 20:51:00,33205.0,33205.0,33185.0,33197.0,60,2026-04-08,2.0
2026-04-07 20:52:00,33199.0,33217.0,33192.0,33213.0,78,2026-04-08,2.0
2026-04-07 20:53:00,33218.0,33237.0,33215.0,33232.0,50,2026-04-08,2.0
2026-04-07 20:54:00,33232.0,33248.0,33229.0,33244.0,74,2026-04-08,2.0
2026-04-07 20:55:00,33245.0,33246.0,33237.0,33242.0,20,2026-04-08,2.0
2026-04-07 20:56:00,33238.0,33330.0,33225.0,33307.0,479,2026-04-08,2.0
2026-04-07 20:57:00,33311.0,33311.0,33272.0,33290.0,223,2026-04-08,2.0
2026-04-07 20:58:00,33287.0,33287.0,33258.0,33258.0,138,2026-04-08,2.0
2026-04-07 20:59:00,33260.0,33280.0,33257.0,33262.0,52,2026-04-08,2.0
2026-04-07 21:00:00,33268.0,33268.0,33253.0,33255.0,18,2026-04-08,2.0
2026-04-07 21:01:00,33260.0,33267.0,33251.0,33251.0,47,2026-04-08,2.0
2026-04-07 21:02:00,33252.0,33270.0,33245.0,33267.0,58,2026-04-08,2.0
2026-04-07 21:03:00,33266.0,33279.0,33260.0,33273.0,59,2026-04-08,2.0
2026-04-07 21:04:00,33270.0,33274.0,33258.0,33267.0,15,2026-04-08,2.0
2026-04-07 21:05:00,33267.0,33273.0,33243.0,33243.0,50,2026-04-08,2.0
2026-04-07 21:06:00,33248.0,33273.0,33247.0,33265.0,27,2026-04-08,2.0
2026-04-07 21:07:00,33266.0,33298.0,33266.0,33290.0,69,2026-04-08,2.0
2026-04-07 21:08:00,33287.0,33303.0,33281.0,33286.0,81,2026-04-08,2.0
2026-04-07 21:09:00,33282.0,33292.0,33281.0,33288.0,55,2026-04-08,2.0
2026-04-07 21:10:00,33286.0,33286.0,33247.0,33258.0,128,2026-04-08,2.0
2026-04-07 21:11:00,33260.0,33267.0,33238.0,33239.0,62,2026-04-08,2.0
2026-04-07 21:12:00,33240.0,33247.0,33233.0,33237.0,40,2026-04-08,2.0
2026-04-07 21:13:00,33244.0,33251.0,33244.0,33247.0,16,2026-04-08,2.0
2026-04-07 21:14:00,33245.0,33260.0,33245.0,33260.0,16,2026-04-08,2.0
2026-04-07 21:15:00,33257.0,33262.0,33226.0,33262.0,143,2026-04-08,2.0
2026-04-07 21:16:00,33262.0,33274.0,33262.0,33268.0,27,2026-04-08,2.0
2026-04-07 21:17:00,33264.0,33267.0,33243.0,33252.0,43,2026-04-08,2.0
2026-04-07 21:18:00,33254.0,33254.0,33241.0,33251.0,15,2026-04-08,2.0
2026-04-07 21:19:00,33248.0,33250.0,33230.0,33234.0,47,2026-04-08,2.0
2026-04-07 21:20:00,33236.0,33247.0,33234.0,33245.0,21,2026-04-08,2.0
2026-04-07 21:21:00,33235.0,33250.0,33235.0,33250.0,16,2026-04-08,2.0
2026-04-07 21:22:00,33249.0,33250.0,33239.0,33243.0,18,2026-04-08,2.0
2026-04-07 21:23:00,33249.0,33265.0,33245.0,33264.0,33,2026-04-08,2.0
2026-04-07 21:24:00,33262.0,33264.0,33259.0,33260.0,12,2026-04-08,2.0
2026-04-07 21:25:00,33258.0,33270.0,33252.0,33267.0,23,2026-04-08,2.0
2026-04-07 21:26:00,33262.0,33267.0,33242.0,33251.0,98,2026-04-08,2.0
2026-04-07 21:27:00,33251.0,33256.0,33238.0,33238.0,46,2026-04-08,2.0
2026-04-07 21:28:00,33241.0,33248.0,33234.0,33248.0,32,2026-04-08,2.0
2026-04-07 21:29:00,33258.0,33264.0,33256.0,33260.0,15,2026-04-08,2.0
2026-04-07 21:30:00,33259.0,33265.0,33252.0,33265.0,68,2026-04-08,2.0
2026-04-07 21:31:00,33266.0,33315.0,33266.0,33269.0,255,2026-04-08,2.0
2026-04-07 21:32:00,33266.0,33274.0,33159.0,33208.0,384,2026-04-08,2.0
2026-04-07 21:33:00,33212.0,33225.0,33200.0,33209.0,150,2026-04-08,2.0
2026-04-07 21:34:00,33209.0,33254.0,33207.0,33239.0,115,2026-04-08,2.0
2026-04-07 21:35:00,33236.0,33255.0,33228.0,33233.0,72,2026-04-08,2.0
2026-04-07 21:36:00,33231.0,33234.0,33192.0,33227.0,210,2026-04-08,2.0
2026-04-07 21:37:00,33230.0,33289.0,33230.0,33253.0,227,2026-04-08,2.0
2026-04-07 21:38:00,33258.0,33274.0,33238.0,33241.0,135,2026-04-08,2.0
2026-04-07 21:39:00,33240.0,33250.0,33214.0,33217.0,155,2026-04-08,2.0
2026-04-07 21:40:00,33226.0,33231.0,33169.0,33185.0,266,2026-04-08,2.0
2026-04-07 21:41:00,33185.0,33217.0,33146.0,33157.0,274,2026-04-08,2.0
2026-04-07 21:42:00,33160.0,33167.0,33128.0,33143.0,238,2026-04-08,2.0
2026-04-07 21:43:00,33144.0,33174.0,33144.0,33170.0,117,2026-04-08,2.0
2026-04-07 21:44:00,33168.0,33190.0,33158.0,33159.0,104,2026-04-08,2.0
2026-04-07 21:45:00,33159.0,33160.0,33125.0,33139.0,191,2026-04-08,2.0
2026-04-07 21:46:00,33140.0,33164.0,33117.0,33133.0,221,2026-04-08,2.0
2026-04-07 21:47:00,33148.0,33156.0,33118.0,33132.0,169,2026-04-08,2.0
2026-04-07 21:48:00,33128.0,33130.0,33066.0,33072.0,574,2026-04-08,2.0
2026-04-07 21:49:00,33078.0,33095.0,33060.0,33084.0,287,2026-04-08,2.0
2026-04-07 21:50:00,33083.0,33115.0,33083.0,33095.0,164,2026-04-08,2.0
2026-04-07 21:51:00,33100.0,33100.0,33066.0,33069.0,180,2026-04-08,2.0
2026-04-07 21:52:00,33072.0,33099.0,33043.0,33070.0,197,2026-04-08,2.0
2026-04-07 21:53:00,33080.0,33108.0,33077.0,33104.0,132,2026-04-08,2.0
2026-04-07 21:54:00,33104.0,33105.0,33065.0,33101.0,113,2026-04-08,2.0
2026-04-07 21:55:00,33099.0,33141.0,33098.0,33119.0,323,2026-04-08,2.0
2026-04-07 21:56:00,33117.0,33138.0,33093.0,33111.0,140,2026-04-08,2.0
2026-04-07 21:57:00,33109.0,33114.0,33038.0,33060.0,264,2026-04-08,2.0
2026-04-07 21:58:00,33059.0,33068.0,33024.0,33033.0,201,2026-04-08,2.0
2026-04-07 21:59:00,33037.0,33051.0,33025.0,33036.0,132,2026-04-08,2.0
2026-04-07 22:00:00,33039.0,33045.0,32996.0,33004.0,274,2026-04-08,2.0
2026-04-07 22:01:00,33007.0,33008.0,32943.0,32960.0,812,2026-04-08,2.0
2026-04-07 22:02:00,32964.0,32976.0,32949.0,32955.0,231,2026-04-08,2.0
2026-04-07 22:03:00,32955.0,32970.0,32935.0,32951.0,262,2026-04-08,2.0
2026-04-07 22:04:00,32958.0,32965.0,32920.0,32933.0,217,2026-04-08,2.0
2026-04-07 22:05:00,32930.0,32945.0,32917.0,32927.0,236,2026-04-08,2.0
2026-04-07 22:06:00,32929.0,32932.0,32901.0,32909.0,255,2026-04-08,2.0
2026-04-07 22:07:00,32910.0,32910.0,32843.0,32843.0,710,2026-04-08,2.0
2026-04-07 22:08:00,32850.0,32888.0,32850.0,32852.0,297,2026-04-08,2.0
2026-04-07 22:09:00,32857.0,32866.0,32830.0,32836.0,235,2026-04-08,2.0
2026-04-07 22:10:00,32840.0,32859.0,32824.0,32853.0,274,2026-04-08,2.0
2026-04-07 22:11:00,32855.0,32884.0,32852.0,32877.0,271,2026-04-08,2.0
2026-04-07 22:12:00,32872.0,32891.0,32856.0,32874.0,228,2026-04-08,2.0
2026-04-07 22:13:00,32876.0,32895.0,32866.0,32873.0,116,2026-04-08,2.0
2026-04-07 22:14:00,32871.0,32888.0,32865.0,32872.0,111,2026-04-08,2.0
2026-04-07 22:15:00,32873.0,32920.0,32872.0,32908.0,197,2026-04-08,2.0
2026-04-07 22:16:00,32909.0,32937.0,32905.0,32929.0,225,2026-04-08,2.0
2026-04-07 22:17:00,32928.0,32952.0,32919.0,32920.0,269,2026-04-08,2.0
2026-04-07 22:18:00,32925.0,32934.0,32908.0,32932.0,124,2026-04-08,2.0
2026-04-07 22:19:00,32923.0,32932.0,32909.0,32918.0,84,2026-04-08,2.0
2026-04-07 22:20:00,32918.0,32943.0,32903.0,32943.0,117,2026-04-08,2.0
2026-04-07 22:21:00,32944.0,32994.0,32944.0,32964.0,355,2026-04-08,2.0
2026-04-07 22:22:00,32963.0,33030.0,32955.0,33003.0,378,2026-04-08,2.0
2026-04-07 22:23:00,33001.0,33024.0,32986.0,33002.0,212,2026-04-08,2.0
2026-04-07 22:24:00,33002.0,33061.0,32995.0,33047.0,329,2026-04-08,2.0
2026-04-07 22:25:00,33047.0,33080.0,33030.0,33057.0,308,2026-04-08,2.0
2026-04-07 22:26:00,33056.0,33074.0,33050.0,33062.0,177,2026-04-08,2.0
2026-04-07 22:27:00,33065.0,33075.0,33042.0,33075.0,139,2026-04-08,2.0
2026-04-07 22:28:00,33070.0,33071.0,33026.0,33040.0,173,2026-04-08,2.0
2026-04-07 22:29:00,33038.0,33044.0,33023.0,33036.0,117,2026-04-08,2.0
2026-04-07 22:30:00,33039.0,33084.0,33039.0,33071.0,209,2026-04-08,2.0
2026-04-07 22:31:00,33069.0,33079.0,33046.0,33046.0,161,2026-04-08,2.0
2026-04-07 22:32:00,33051.0,33055.0,33035.0,33044.0,136,2026-04-08,2.0
2026-04-07 22:33:00,33044.0,33056.0,33030.0,33037.0,109,2026-04-08,2.0
2026-04-07 22:34:00,33037.0,33140.0,33036.0,33123.0,440,2026-04-08,2.0
2026-04-07 22:35:00,33117.0,33125.0,33093.0,33098.0,214,2026-04-08,2.0
2026-04-07 22:36:00,33095.0,33103.0,33057.0,33077.0,270,2026-04-08,2.0
2026-04-07 22:37:00,33080.0,33099.0,33061.0,33090.0,89,2026-04-08,2.0
2026-04-07 22:38:00,33085.0,33111.0,33072.0,33097.0,137,2026-04-08,2.0
2026-04-07 22:39:00,33098.0,33098.0,33080.0,33096.0,86,2026-04-08,2.0
2026-04-07 22:40:00,33090.0,33090.0,33058.0,33069.0,122,2026-04-08,2.0
2026-04-07 22:41:00,33075.0,33088.0,33068.0,33069.0,51,2026-04-08,2.0
2026-04-07 22:42:00,33075.0,33088.0,33068.0,33087.0,67,2026-04-08,2.0
2026-04-07 22:43:00,33076.0,33087.0,33059.0,33067.0,83,2026-04-08,2.0
2026-04-07 22:44:00,33058.0,33066.0,33044.0,33052.0,220,2026-04-08,2.0
2026-04-07 22:45:00,33053.0,33093.0,33053.0,33066.0,125,2026-04-08,2.0
2026-04-07 22:46:00,33070.0,33076.0,33048.0,33072.0,79,2026-04-08,2.0
2026-04-07 22:47:00,33069.0,33157.0,33069.0,33096.0,506,2026-04-08,2.0
2026-04-07 22:48:00,33095.0,33100.0,33080.0,33085.0,106,2026-04-08,2.0
2026-04-07 22:49:00,33084.0,33088.0,33065.0,33072.0,82,2026-04-08,2.0
2026-04-07 22:50:00,33072.0,33099.0,33072.0,33078.0,73,2026-04-08,2.0
2026-04-07 22:51:00,33079.0,33087.0,33059.0,33059.0,81,2026-04-08,2.0
2026-04-07 22:52:00,33064.0,33073.0,33022.0,33040.0,185,2026-04-08,2.0
2026-04-07 22:53:00,33036.0,33048.0,33029.0,33044.0,103,2026-04-08,2.0
2026-04-07 22:54:00,33044.0,33075.0,33043.0,33057.0,92,2026-04-08,2.0
2026-04-07 22:55:00,33055.0,33057.0,33045.0,33045.0,40,2026-04-08,2.0
2026-04-07 22:56:00,33044.0,33044.0,33010.0,33016.0,146,2026-04-08,2.0
2026-04-07 22:57:00,33016.0,33022.0,32996.0,32997.0,184,2026-04-08,2.0
2026-04-07 22:58:00,32999.0,33012.0,32986.0,33005.0,151,2026-04-08,2.0
2026-04-07 22:59:00,33008.0,33029.0,32959.0,32963.0,248,2026-04-08,2.0
2026-04-07 23:00:00,32964.0,32974.0,32943.0,32950.0,221,2026-04-08,2.0
2026-04-07 23:01:00,32946.0,32963.0,32910.0,32929.0,321,2026-04-08,2.0
2026-04-07 23:02:00,32939.0,32942.0,32925.0,32938.0,121,2026-04-08,2.0
2026-04-07 23:03:00,32942.0,32958.0,32900.0,32910.0,302,2026-04-08,2.0
2026-04-07 23:04:00,32915.0,32917.0,32902.0,32915.0,103,2026-04-08,2.0
2026-04-07 23:05:00,32912.0,32920.0,32877.0,32888.0,253,2026-04-08,2.0
2026-04-07 23:06:00,32884.0,32884.0,32845.0,32852.0,333,2026-04-08,2.0
2026-04-07 23:07:00,32854.0,32865.0,32840.0,32864.0,191,2026-04-08,2.0
2026-04-07 23:08:00,32863.0,32876.0,32855.0,32860.0,116,2026-04-08,2.0
2026-04-07 23:09:00,32859.0,32864.0,32838.0,32851.0,149,2026-04-08,2.0
2026-04-07 23:10:00,32854.0,32866.0,32849.0,32861.0,129,2026-04-08,2.0
2026-04-07 23:11:00,32866.0,32936.0,32865.0,32911.0,346,2026-04-08,2.0
2026-04-07 23:12:00,32914.0,32968.0,32911.0,32947.0,331,2026-04-08,2.0
2026-04-07 23:13:00,32945.0,32954.0,32938.0,32938.0,91,2026-04-08,2.0
2026-04-07 23:14:00,32936.0,32936.0,32915.0,32934.0,91,2026-04-08,2.0
2026-04-07 23:15:00,32934.0,32945.0,32928.0,32942.0,70,2026-04-08,2.0
2026-04-07 23:16:00,32941.0,33041.0,32937.0,33027.0,478,2026-04-08,2.0
2026-04-07 23:17:00,33029.0,33063.0,33004.0,33008.0,699,2026-04-08,2.0
2026-04-07 23:18:00,33001.0,33011.0,32984.0,32996.0,156,2026-04-08,2.0
2026-04-07 23:19:00,32996.0,33021.0,32991.0,32994.0,77,2026-04-08,2.0
2026-04-07 23:20:00,32992.0,33019.0,32987.0,33019.0,109,2026-04-08,2.0
2026-04-07 23:21:00,33009.0,33017.0,32995.0,33002.0,88,2026-04-08,2.0
2026-04-07 23:22:00,33002.0,33011.0,32988.0,33006.0,70,2026-04-08,2.0
2026-04-07 23:23:00,33000.0,33029.0,33000.0,33018.0,97,2026-04-08,2.0
2026-04-07 23:24:00,33014.0,33016.0,32990.0,33000.0,48,2026-04-08,2.0
2026-04-07 23:25:00,33001.0,33011.0,32986.0,32988.0,54,2026-04-08,2.0
2026-04-07 23:26:00,32988.0,33034.0,32986.0,33015.0,95,2026-04-08,2.0
2026-04-07 23:27:00,33017.0,33025.0,33005.0,33020.0,30,2026-04-08,2.0
2026-04-07 23:28:00,33019.0,33019.0,33002.0,33015.0,65,2026-04-08,2.0
2026-04-07 23:29:00,33009.0,33017.0,33000.0,33009.0,48,2026-04-08,2.0
2026-04-07 23:30:00,33010.0,33048.0,33002.0,33040.0,119,2026-04-08,2.0
2026-04-07 23:31:00,33041.0,33046.0,33027.0,33035.0,105,2026-04-08,2.0
2026-04-07 23:32:00,33030.0,33030.0,33005.0,33026.0,82,2026-04-08,2.0
2026-04-07 23:33:00,33021.0,33032.0,33019.0,33032.0,53,2026-04-08,2.0
2026-04-07 23:34:00,33034.0,33045.0,33018.0,33029.0,78,2026-04-08,2.0
2026-04-07 23:35:00,33032.0,33044.0,33022.0,33026.0,52,2026-04-08,2.0
2026-04-07 23:36:00,33020.0,33052.0,33018.0,33035.0,68,2026-04-08,2.0
2026-04-07 23:37:00,33039.0,33056.0,33039.0,33053.0,96,2026-04-08,2.0
2026-04-07 23:38:00,33051.0,33055.0,33009.0,33021.0,266,2026-04-08,2.0
2026-04-07 23:39:00,33028.0,33029.0,33000.0,33016.0,92,2026-04-08,2.0
2026-04-07 23:40:00,33014.0,33014.0,32981.0,32998.0,159,2026-04-08,2.0
2026-04-07 23:41:00,32995.0,33008.0,32990.0,32996.0,24,2026-04-08,2.0
2026-04-07 23:42:00,33004.0,33007.0,32983.0,32991.0,77,2026-04-08,2.0
2026-04-07 23:43:00,32990.0,33009.0,32989.0,33009.0,46,2026-04-08,2.0
2026-04-07 23:44:00,33010.0,33029.0,33009.0,33019.0,53,2026-04-08,2.0
2026-04-07 23:45:00,33020.0,33029.0,33000.0,33007.0,80,2026-04-08,2.0
2026-04-07 23:46:00,33011.0,33021.0,33008.0,33020.0,33,2026-04-08,2.0
2026-04-07 23:47:00,33019.0,33058.0,33019.0,33044.0,123,2026-04-08,2.0
2026-04-07 23:48:00,33043.0,33047.0,33029.0,33030.0,56,2026-04-08,2.0
2026-04-07 23:49:00,33028.0,33035.0,33016.0,33035.0,17,2026-04-08,2.0
2026-04-07 23:50:00,33039.0,33050.0,33035.0,33050.0,43,2026-04-08,2.0
2026-04-07 23:51:00,33049.0,33059.0,33033.0,33037.0,49,2026-04-08,2.0
2026-04-07 23:52:00,33041.0,33041.0,33026.0,33026.0,32,2026-04-08,2.0
2026-04-07 23:53:00,33031.0,33035.0,33019.0,33031.0,51,2026-04-08,2.0
2026-04-07 23:54:00,33030.0,33053.0,33030.0,33045.0,43,2026-04-08,2.0
2026-04-07 23:55:00,33044.0,33055.0,33044.0,33048.0,42,2026-04-08,2.0
2026-04-07 23:56:00,33044.0,33123.0,33039.0,33087.0,482,2026-04-08,2.0
2026-04-07 23:57:00,33086.0,33086.0,33052.0,33063.0,124,2026-04-08,2.0
2026-04-07 23:58:00,33065.0,33073.0,33062.0,33073.0,68,2026-04-08,2.0
2026-04-07 23:59:00,33074.0,33081.0,33066.0,33078.0,21,2026-04-08,2.0
2026-04-08 00:00:00,33078.0,33093.0,33072.0,33082.0,52,2026-04-08,2.0
2026-04-08 00:01:00,33089.0,33109.0,33084.0,33095.0,144,2026-04-08,2.0
2026-04-08 00:02:00,33100.0,33102.0,33084.0,33099.0,60,2026-04-08,2.0
2026-04-08 00:03:00,33098.0,33189.0,33098.0,33182.0,404,2026-04-08,2.0
2026-04-08 00:04:00,33180.0,33241.0,33166.0,33197.0,520,2026-04-08,2.0
2026-04-08 00:05:00,33196.0,33205.0,33169.0,33170.0,179,2026-04-08,2.0
2026-04-08 00:06:00,33170.0,33178.0,33154.0,33161.0,147,2026-04-08,2.0
2026-04-08 00:07:00,33156.0,33175.0,33145.0,33163.0,98,2026-04-08,2.0
2026-04-08 00:08:00,33164.0,33172.0,33142.0,33142.0,94,2026-04-08,2.0
2026-04-08 00:09:00,33142.0,33142.0,33117.0,33138.0,95,2026-04-08,2.0
2026-04-08 00:10:00,33139.0,33141.0,33128.0,33128.0,32,2026-04-08,2.0
2026-04-08 00:11:00,33125.0,33145.0,33123.0,33129.0,57,2026-04-08,2.0
2026-04-08 00:12:00,33131.0,33140.0,33123.0,33138.0,44,2026-04-08,2.0
2026-04-08 00:13:00,33138.0,33146.0,33124.0,33135.0,48,2026-04-08,2.0
2026-04-08 00:14:00,33136.0,33142.0,33130.0,33130.0,43,2026-04-08,2.0
2026-04-08 00:15:00,33132.0,33143.0,33130.0,33130.0,53,2026-04-08,2.0
2026-04-08 00:16:00,33132.0,33140.0,33112.0,33140.0,97,2026-04-08,2.0
2026-04-08 00:17:00,33144.0,33150.0,33140.0,33150.0,36,2026-04-08,2.0
2026-04-08 00:18:00,33149.0,33149.0,33140.0,33144.0,38,2026-04-08,2.0
2026-04-08 00:19:00,33138.0,33142.0,33130.0,33134.0,25,2026-04-08,2.0
2026-04-08 00:20:00,33136.0,33138.0,33122.0,33125.0,28,2026-04-08,2.0
2026-04-08 00:21:00,33120.0,33120.0,33087.0,33104.0,240,2026-04-08,2.0
2026-04-08 00:22:00,33109.0,33119.0,33097.0,33109.0,73,2026-04-08,2.0
2026-04-08 00:23:00,33106.0,33117.0,33104.0,33109.0,28,2026-04-08,2.0
2026-04-08 00:24:00,33113.0,33185.0,33102.0,33140.0,539,2026-04-08,2.0
2026-04-08 00:25:00,33138.0,33160.0,33123.0,33153.0,74,2026-04-08,2.0
2026-04-08 00:26:00,33154.0,33163.0,33139.0,33154.0,100,2026-04-08,2.0
2026-04-08 00:27:00,33152.0,33163.0,33143.0,33158.0,63,2026-04-08,2.0
2026-04-08 00:28:00,33158.0,33190.0,33158.0,33176.0,134,2026-04-08,2.0
2026-04-08 00:29:00,33172.0,33187.0,33150.0,33163.0,53,2026-04-08,2.0
2026-04-08 00:30:00,33165.0,33172.0,33159.0,33169.0,36,2026-04-08,2.0
2026-04-08 00:31:00,33168.0,33168.0,33155.0,33168.0,31,2026-04-08,2.0
2026-04-08 00:32:00,33155.0,33180.0,33150.0,33180.0,70,2026-04-08,2.0
2026-04-08 00:33:00,33178.0,33180.0,33167.0,33167.0,36,2026-04-08,2.0
2026-04-08 00:34:00,33174.0,33184.0,33170.0,33183.0,51,2026-04-08,2.0
2026-04-08 00:35:00,33175.0,33193.0,33175.0,33189.0,48,2026-04-08,2.0
2026-04-08 00:36:00,33189.0,33199.0,33184.0,33189.0,70,2026-04-08,2.0
2026-04-08 00:37:00,33187.0,33188.0,33162.0,33177.0,51,2026-04-08,2.0
2026-04-08 00:38:00,33178.0,33179.0,33160.0,33170.0,83,2026-04-08,2.0
2026-04-08 00:39:00,33167.0,33176.0,33164.0,33169.0,37,2026-04-08,2.0
2026-04-08 00:40:00,33170.0,33178.0,33153.0,33164.0,63,2026-04-08,2.0
2026-04-08 00:41:00,33168.0,33173.0,33150.0,33158.0,37,2026-04-08,2.0
2026-04-08 00:42:00,33166.0,33184.0,33166.0,33169.0,53,2026-04-08,2.0
2026-04-08 00:43:00,33172.0,33192.0,33168.0,33183.0,61,2026-04-08,2.0
2026-04-08 00:44:00,33175.0,33176.0,33166.0,33167.0,22,2026-04-08,2.0
2026-04-08 00:45:00,33168.0,33200.0,33168.0,33196.0,58,2026-04-08,2.0
2026-04-08 00:46:00,33196.0,33214.0,33196.0,33207.0,75,2026-04-08,2.0
2026-04-08 00:47:00,33206.0,33222.0,33200.0,33217.0,105,2026-04-08,2.0
2026-04-08 00:48:00,33213.0,33214.0,33194.0,33206.0,58,2026-04-08,2.0
2026-04-08 00:49:00,33206.0,33214.0,33203.0,33203.0,35,2026-04-08,2.0
2026-04-08 00:50:00,33200.0,33204.0,33195.0,33201.0,32,2026-04-08,2.0
2026-04-08 00:51:00,33195.0,33211.0,33184.0,33211.0,53,2026-04-08,2.0
2026-04-08 00:52:00,33208.0,33212.0,33202.0,33212.0,21,2026-04-08,2.0
2026-04-08 00:53:00,33203.0,33217.0,33196.0,33216.0,28,2026-04-08,2.0
2026-04-08 00:54:00,33213.0,33213.0,33201.0,33212.0,26,2026-04-08,2.0
2026-04-08 00:55:00,33212.0,33217.0,33196.0,33203.0,23,2026-04-08,2.0
2026-04-08 00:56:00,33202.0,33202.0,33185.0,33193.0,42,2026-04-08,2.0
2026-04-08 00:57:00,33189.0,33189.0,33157.0,33164.0,69,2026-04-08,2.0
2026-04-08 00:58:00,33166.0,33181.0,33165.0,33178.0,39,2026-04-08,2.0
2026-04-08 00:59:00,33178.0,33189.0,33176.0,33189.0,20,2026-04-08,2.0
2026-04-08 01:00:00,33188.0,33188.0,33167.0,33169.0,39,2026-04-08,2.0
2026-04-08 01:01:00,33167.0,33206.0,33158.0,33175.0,238,2026-04-08,2.0
2026-04-08 01:02:00,33173.0,33190.0,33172.0,33188.0,26,2026-04-08,2.0
2026-04-08 01:03:00,33188.0,33200.0,33185.0,33198.0,28,2026-04-08,2.0
2026-04-08 01:04:00,33192.0,33220.0,33192.0,33216.0,49,2026-04-08,2.0
2026-04-08 01:05:00,33209.0,33219.0,33201.0,33208.0,25,2026-04-08,2.0
2026-04-08 01:06:00,33205.0,33212.0,33195.0,33196.0,23,2026-04-08,2.0
