ts,Close_near,Close_far,spread,spread_ma,spread_std,spread_z,vwap,vwap_std,vwap_z
2026-06-25 23:51:00,45880.0,46150.0,-270.0,-261.45,10.049744694322952,-0.8507678811810873,45774.15,62.99145723345666,1.680386589687886
2026-06-25 23:52:00,45909.0,46179.0,-270.0,-261.75,10.218018141345318,-0.8073972746845989,45770.5,58.093844226616014,2.3840735940925297
2026-06-25 23:53:00,45909.0,46165.0,-256.0,-261.25,10.243740065344069,0.512508123645332,45771.8,59.04824076148436,2.3235239226549336
2026-06-25 23:54:00,45909.0,46167.0,-258.0,-261.2,10.257731358911599,0.31195981723774896,45779.75,61.23627665959763,2.1106769883884264
2026-06-25 23:55:00,45941.0,46200.0,-259.0,-261.2,10.257731358911599,0.21447237435095207,45787.7,60.10175582139197,2.55067423413675
2026-06-25 23:56:00,45928.0,46203.0,-275.0,-261.65,10.668571650068786,-1.251339020618936,45792.85,55.62588852203906,2.4296241119178674
2026-06-25 23:57:00,45931.0,46203.0,-272.0,-263.15,9.836960377764333,-0.899668155623026,45800.8,46.56472575235227,2.7961079528836246
2026-06-25 23:58:00,45931.0,46200.0,-269.0,-263.3,9.905341461742022,-0.5754470981152372,45809.75,36.39530768152509,3.3314734157763053
2026-06-25 23:59:00,45890.0,46153.0,-263.0,-263.6,9.794735428039127,0.06125739734453866,45816.55,33.06687800854776,2.2212559643825562
2026-06-26 00:00:00,45870.0,46140.0,-270.0,-264.2,9.80118145402681,-0.5917653935094819,45822.05,32.48396365771638,1.47611296777839
2026-06-26 00:01:00,45890.0,46145.0,-255.0,-264.85,8.610122561632831,1.1440022983984168,45824.45,32.07306625700331,2.0437709159064186
2026-06-26 00:02:00,45884.0,46156.0,-272.0,-264.15,7.264006434035318,-1.080670848971037,45830.4,29.86354933904421,1.7948301922009258
2026-06-26 00:03:00,45870.0,46144.0,-274.0,-265.1,7.246777868384496,-1.2281320280048862,45832.4,31.416388619034162,1.1968275684372562
2026-06-26 00:04:00,45877.0,46151.0,-274.0,-264.95,7.014833906577198,-1.2901232047012,45834.25,32.28308177046986,1.324223018853934
2026-06-26 00:05:00,45904.0,46173.0,-269.0,-265.3,7.0345014412067,-0.525978995231436,45836.8,33.10207498932089,2.030084217429771
2026-06-26 00:06:00,45931.0,46202.0,-271.0,-265.6,7.148058256766583,-0.7554499146517396,45839.45,36.878855733026,2.482452293605667
2026-06-26 00:07:00,45983.0,46244.0,-261.0,-265.6,7.148058256766583,0.6435314087774137,45846.6,44.20692968026234,3.0854891073989648
2026-06-26 00:08:00,45950.0,46214.0,-264.0,-265.85,6.990783406142896,0.26463414649270967,45854.65,51.61321230447201,1.8473951870602128
2026-06-26 00:09:00,45967.0,46232.0,-265.0,-266.0,6.93579578404085,0.14417956225022993,45862.9,54.67309547296778,1.904044376844715
2026-06-26 00:10:00,46002.0,46266.0,-264.0,-266.55,6.253209702142736,0.40779057819318354,45869.5,52.17632050295615,2.539466154814289
2026-06-26 00:11:00,46051.0,46312.0,-261.0,-266.1,6.315394724507724,0.8075504734816967,45874.55,48.20185080706707,3.6606478184054927
2026-06-26 00:12:00,46066.0,46333.0,-267.0,-265.95,6.253209702142685,-0.16791376749131331,45877.9,45.97585178702262,4.091278196896672
2026-06-26 00:13:00,46086.0,46354.0,-268.0,-266.55,5.8081159188105405,-0.24965066473689423,45882.1,44.708294298942704,4.5606749977223675
