timestamp,Close,vwap,score,sqz_on,mom_state,regime,bull_align,bear_align,in_pb_zone,momentum,atr,mom_velo,trading_day,fired,mom_prev,ema_fast,ema_slow,ema_filter,ema_macro,bullish_align,bearish_align,ema_200_up,macd_line,macd_signal,macd_hist,macd_rising,rsv,k_val,d_val,bb_upper,bb_lower,in_bull_pb_zone,in_bear_pb_zone,adx,session
2026-01-01 07:35:00,33469.0,33189.45719631755,-55.0,False,0,NORMAL,True,False,,0.0,0.0,0.0,2026-01-02,False,0.0,33492.95333993459,33447.66741895234,33347.12314860433,,True,False,False,21.07167391706753,26.407904865790314,-5.336230948722786,False,50.0,50.0,50.0,33584.85115410812,33373.24884589189,True,False,0.0,2
2026-01-01 07:40:00,33462.0,33190.65649990701,-55.0,False,0,NORMAL,True,False,,0.0,0.0,0.0,2026-01-02,False,0.0,33488.19128763696,33448.44215306303,33350.88960274845,,True,False,False,17.04159687999345,24.534643268630944,-7.493046388637495,False,50.0,50.0,50.0,33581.128380332615,33383.57161966738,True,False,0.0,2
2026-01-01 07:45:00,33462.0,33190.76747471743,-55.0,False,0,NORMAL,True,False,,0.0,0.0,0.0,2026-01-02,False,0.0,33484.16185876974,33449.17500965422,33354.53256659277,,True,False,False,13.689922883655527,22.365699191635862,-8.675776307980335,False,50.0,50.0,50.0,33579.70872627023,33388.79127372977,True,False,0.0,2
2026-01-01 07:50:00,33489.0,33191.859701170004,-55.0,False,0,NORMAL,True,False,,0.0,0.0,0.0,2026-01-02,False,0.0,33484.90618818978,33451.32771183507,33358.9413349012,,True,False,False,13.061803110074834,20.50491997532366,-7.443116865248825,True,50.0,50.0,50.0,33577.163955145304,33399.1360448547,True,False,0.0,2
2026-01-01 07:55:00,33475.0,33192.833484586066,-55.0,False,0,NORMAL,True,False,,0.0,0.0,0.0,2026-01-02,False,0.0,33483.3821592375,33452.60729497912,33362.746537035586,,True,False,False,11.304024904442485,18.664740961147427,-7.360716056704941,True,50.0,50.0,50.0,33577.06865470501,33401.13134529498,True,False,0.0,2
2026-01-01 08:00:00,33480.0,33192.96068657809,-55.0,False,0,NORMAL,True,False,,0.0,0.0,0.0,2026-01-02,False,0.0,33482.86182704712,33454.08798173701,33366.59091287048,,True,False,False,10.196887849844643,16.97117033888687,-6.774282489042228,True,50.0,50.0,50.0,33577.013320776474,33403.58667922353,True,False,0.0,1
2026-01-01 08:05:00,33478.0,33193.24873055905,-55.0,False,0,NORMAL,True,False,,0.0,0.0,0.0,2026-01-02,False,0.0,33482.11385365525,33455.380523264736,33370.24366982555,,True,False,False,9.053724768884422,15.387681224886382,-6.33395645600196,True,50.0,50.0,50.0,33575.036189441016,33410.26381055899,True,False,0.0,1
2026-01-01 08:10:00,33492.0,33193.30685363996,-55.0,False,0,NORMAL,True,False,,0.0,0.0,0.0,2026-01-02,False,0.0,33483.634799246756,33457.35995443961,33374.23568065094,,True,False,False,9.171716944561922,14.144488368821492,-4.9727714242595695,True,50.0,50.0,50.0,33572.00553996484,33419.99446003516,True,False,0.0,1
2026-01-01 08:15:00,33506.0,33197.053089933666,-55.0,False,0,NORMAL,True,False,,0.0,0.0,0.0,2026-01-02,False,0.0,33487.07559936264,33459.989146091524,33378.55582226894,,True,False,False,10.27644908282673,13.37088051162254,-3.0944314287958097,True,50.0,50.0,50.0,33566.787177002916,33434.11282299708,True,False,0.0,1
2026-01-01 08:20:00,33472.0,33197.42514580414,-55.0,False,0,NORMAL,True,False,,0.0,0.0,0.0,2026-01-02,False,0.0,33484.75627638377,33460.63838143793,33381.619565801106,,True,False,False,8.312618717282021,12.359228152754437,-4.046609435472416,False,50.0,50.0,50.0,33565.26709060053,33437.632909399465,True,False,0.0,1
2026-01-01 08:25:00,33467.0,33197.76493525336,-55.0,False,0,NORMAL,True,False,,0.0,0.0,0.0,2026-01-02,False,0.0,33482.0245415555,33460.982252711554,33384.41892429943,,True,False,False,6.280414086526434,11.143465339508836,-4.863051252982402,False,50.0,50.0,50.0,33559.880857919925,33435.31914208007,True,False,0.0,1
2026-01-01 08:30:00,33476.0,33198.01454812327,-55.0,False,0,NORMAL,True,False,,0.0,0.0,0.0,2026-01-02,False,0.0,33481.0976890085,33461.79402283525,33387.42158251912,,True,False,False,5.334608018711151,9.981693875349299,-4.647085856638148,True,50.0,50.0,50.0,33550.65094842405,33436.74905157594,True,False,0.0,1
2026-01-01 08:35:00,33411.0,33199.16107063858,-55.0,False,0,NORMAL,True,False,,0.0,0.0,0.0,2026-01-02,False,0.0,33470.31342916104,33459.04839997929,33388.194645387346,,True,False,False,-0.6523865702474723,7.854877786229945,-8.507264356477418,False,50.0,50.0,50.0,33548.75957935435,33424.840420645654,False,False,0.0,1
2026-01-01 08:40:00,33400.0,33200.23576239317,-55.0,False,0,NORMAL,True,False,,0.0,0.0,0.0,2026-01-02,False,0.0,33459.49597852088,33455.85659457501,33388.581706194316,,True,False,False,-6.213110119206249,5.041280205142707,-11.254390324348956,False,50.0,50.0,50.0,33544.675105756054,33413.72489424394,False,False,0.0,1
2026-01-01 08:45:00,33413.0,33201.443490539394,-85.0,False,0,NORMAL,True,False,,0.0,0.0,0.0,2026-01-02,False,0.0,33452.34275105613,33453.54002189528,33389.382305991225,,False,True,False,-9.461960647648084,2.1406320345845486,-11.602592682232633,False,50.0,50.0,50.0,33537.58947790365,33407.91052209635,False,True,0.0,1
2026-01-01 08:50:00,33390.0,33202.55065513023,-85.0,False,0,NORMAL,True,False,,0.0,0.0,0.0,2026-01-02,False,0.0,33442.75155858596,33450.10542611715,33389.40255825381,,False,True,False,-13.7342855842071,-1.0343514891737815,-12.699934095033319,False,50.0,50.0,50.0,33534.41788245065,33396.98211754934,False,True,0.0,1
2026-01-01 08:55:00,33419.0,33203.12335691129,-85.0,False,0,NORMAL,False,True,,0.0,0.0,0.0,2026-01-02,False,0.0,33439.09747264966,33448.42405173244,33390.372966179915,,False,True,False,-14.611642322721309,-3.749809655883287,-10.861832666838023,True,50.0,50.0,50.0,33532.330843686155,33391.56915631384,False,True,0.0,1
2026-01-01 09:00:00,33444.0,33204.17431470055,-85.0,False,0,NORMAL,False,True,,0.0,0.0,0.0,2026-01-02,False,0.0,33439.851707626636,33448.18491380096,33392.13122958385,,False,True,False,-13.138213644080679,-5.627490453522766,-7.510723190557913,True,50.0,50.0,50.0,33529.96496080783,33389.93503919216,False,True,0.0,1
2026-01-01 09:05:00,33442.0,33204.82022343621,-85.0,False,0,NORMAL,False,True,,0.0,0.0,0.0,2026-01-02,False,0.0,33440.182214145614,33447.85059413604,33393.76627123684,,False,True,False,-11.993638882828236,-6.900720139383861,-5.0929187434443755,True,50.0,50.0,50.0,33524.66480854824,33389.33519145176,False,True,0.0,1
2026-01-01 09:10:00,33443.0,33205.41725776261,-85.0,False,0,NORMAL,False,True,,0.0,0.0,0.0,2026-01-02,False,0.0,33440.61571966168,33447.58839985842,33395.380491852025,,False,True,False,-10.880440549844934,-7.696664221476076,-3.1837763283688583,True,50.0,50.0,50.0,33520.23151130947,33388.76848869053,False,True,0.0,1
2026-01-01 09:15:00,33442.0,33206.12913303751,-85.0,False,0,NORMAL,False,True,,0.0,0.0,0.0,2026-01-02,False,0.0,33440.82868586757,33447.2863241904,33396.90900031589,,False,True,False,-9.964055069023743,-8.150142390985609,-1.8139126780381343,True,50.0,50.0,50.0,33518.736503747066,33387.56349625294,False,True,0.0,1
2026-01-01 09:20:00,33516.0,33210.07020960621,-55.0,False,0,NORMAL,False,True,,0.0,0.0,0.0,2026-01-02,False,0.0,33452.39350342641,33451.000576936865,33400.813623256356,,True,False,False,-3.2294048482144717,-7.165994882431382,3.93659003421691,True,50.0,50.0,50.0,33527.16627111954,33384.53372888046,True,False,0.0,1
2026-01-01 09:25:00,33580.0,33214.898891731085,-55.0,False,0,NORMAL,True,False,,0.0,0.0,0.0,2026-01-02,False,0.0,33472.025272130035,33457.97351872406,33406.688586428274,,True,False,False,7.189245949826727,-4.29494671597976,11.484192665806487,True,50.0,50.0,50.0,33552.173273669636,33371.326726330364,False,False,0.0,1
2026-01-01 09:30:00,33545.0,33217.06823963601,-55.0,False,0,NORMAL,True,False,,0.0,0.0,0.0,2026-01-02,False,0.0,33483.2521533408,33462.67765284708,33411.22338687325,,True,False,False,12.478055025792855,-0.9403463676252373,13.418401393418092,True,50.0,50.0,50.0,33561.74102189464,33367.35897810537,True,False,0.0,1
2026-01-01 09:35:00,33457.0,33218.286433410154,-55.0,False,0,NORMAL,False,True,,0.0,0.0,0.0,2026-01-02,False,0.0,33479.21336051914,33462.37075269318,33412.724259434784,,True,False,False,9.45956578302139,1.139636062504088,8.319929720517301,False,50.0,50.0,50.0,33560.7669127234,33366.533087276606,False,False,0.0,1
2026-01-01 09:40:00,33481.0,33220.2035381296,-55.0,False,0,NORMAL,False,True,,0.0,0.0,0.0,2026-01-02,False,0.0,33479.48822813158,33463.37773903409,33414.962808305776,,True,False,False,8.901381153693364,2.6919850807419436,6.209396072951421,False,50.0,50.0,50.0,33560.85337846647,33366.546621533525,True,False,0.0,1
