,Open,High,Low,Close,Volume,trading_day,sqz_on,momentum,atr,mom_velo,vwap,price_vs_vwap,fired,mom_prev,mom_state,ema_fast,ema_slow,ema_filter,ema_macro,bullish_align,bearish_align,ema_200_up,macd_line,macd_signal,macd_hist,macd_rising,rsv,k_val,d_val,bb_upper,bb_lower,score,recent_high,recent_low,is_new_high,is_new_low,in_bull_pb_zone,in_bear_pb_zone,day_open,day_min,day_max,opening_bullish,opening_bearish,adx,session,regime,open,high,low,close,volume,amount,bull_align,bear_align,in_pb_zone
2026-04-14 19:00:00,36407.0,36411.0,36392.0,36408.0,276.0,2026-04-15,False,-38.83333333333333,26.9,9.722222222222223,36466.29426275462,-0.0015985792889891,False,-51.166666666666664,1.0,36430.96732441544,36421.7440135022,36421.7440135022,,True,False,False,-18.454817761390583,-16.22520172492742,-2.2296160364631668,True,42.1875,40.364195284516526,38.108200153133275,36492.44784685156,36371.452153148435,-66.66666666666666,36518.0,36381.0,False,False,False,False,36389.0,36355.0,36554.0,True,False,33.4779765954206,2.0,STRONG,36407.0,36411.0,36392.0,36408.0,276.0,0.0,True,False,False
2026-04-14 19:15:00,36419.0,36439.0,36413.0,36438.0,289.0,2026-04-15,True,-6.333333333333333,25.8,10.555555555555555,36464.65023178927,-0.0007308511563901,False,-15.333333333333332,1.0,36429.79171457096,36422.16213003552,36422.16213003552,,True,False,False,-13.006758494637324,-15.55335751903945,2.5465990244021253,True,98.27586206896552,69.22969912786583,53.72651885064275,36464.20090720899,36382.39909279101,-53.333333333333336,36492.0,36381.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,30.83348307784478,2.0,STRONG,36419.0,36439.0,36413.0,36438.0,289.0,0.0,True,False,True
2026-04-14 19:10:00,36418.0,36424.0,36417.0,36419.0,8.0,2026-04-15,True,-10.5,24.3,5.833333333333332,36464.884632128866,-0.0012583237981352,False,-9.999999999999998,0.0,36426.86824062089,36421.360791722065,36421.360791722065,,True,False,False,-13.61772350427782,-15.447028436883087,1.829304932605268,True,77.55102040816327,66.03740830121073,55.841460471914,36449.96687347016,36388.53312652984,-100.0,36481.0,36381.0,False,False,False,False,36389.0,36355.0,36554.0,True,False,31.001702446980794,2.0,STRONG,36418.0,36424.0,36417.0,36419.0,8.0,0.0,True,False,False
2026-04-14 19:20:00,36437.0,36444.0,36433.0,36436.0,242.0,2026-04-15,True,-4.499999999999999,25.3,7.833333333333333,36464.36605520926,-0.0007779116512354,False,-6.833333333333333,1.0,36430.12447644856,36422.520694973886,36422.520694973886,,True,False,False,-11.091380373953143,-14.69925268831223,3.6078723143590863,True,87.3015873015873,74.10423656508334,60.13594965967084,36453.28254321486,36388.817456785146,-66.66666666666666,36481.0,36381.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,29.345500696491683,2.0,STRONG,36437.0,36444.0,36433.0,36436.0,242.0,0.0,True,False,True
2026-04-14 19:25:00,36450.0,36450.0,36444.0,36447.0,22.0,2026-04-15,True,16.5,22.85,6.999999999999997,36464.00585240849,-0.0004663736748321,False,5.5,3.0,36435.22770585905,36425.12958270975,36425.12958270975,,True,False,False,-3.931785088541801,-10.219922828445526,6.288137739903725,True,72.36842105263158,75.2391179089755,71.32228427987214,36459.11110939685,36387.08889060315,0.0,36468.0,36381.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,24.647310318705532,2.0,STRONG,36450.0,36450.0,36444.0,36447.0,22.0,0.0,True,False,True
2026-04-14 19:30:00,36447.0,36461.0,36439.0,36453.0,249.0,2026-04-15,True,28.666666666666664,21.7,8.611111111111109,36463.91176268626,-0.0002992482747674,False,16.5,3.0,36436.92030530104,36426.0433668832,36426.0433668832,,True,False,False,-2.11261230976379,-8.598460724709179,6.485848414945389,True,80.26315789473685,76.91379790422928,73.18612215465785,36461.68838852745,36390.411611472555,0.0,36468.0,36381.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,23.698509762387964,2.0,STRONG,36447.0,36461.0,36439.0,36453.0,249.0,0.0,True,False,True
2026-04-14 19:35:00,36455.0,36463.0,36451.0,36463.0,167.0,2026-04-15,True,35.166666666666664,19.75,9.888888888888886,36463.90656470829,-2.4861974310981488e-05,False,28.666666666666664,3.0,36439.40408574856,36427.25505977227,36427.25505977227,,True,False,False,0.1344616600472363,-6.851876247757897,6.986337907805133,True,92.06349206349206,81.96369595731689,76.11198008887753,36466.40340473049,36388.29659526951,33.333333333333336,36468.0,36381.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,22.91346106418387,2.0,STRONG,36455.0,36463.0,36451.0,36463.0,167.0,0.0,True,False,True
2026-04-14 19:40:00,36463.0,36479.0,36461.0,36473.0,480.0,2026-04-15,False,46.49999999999999,19.9,9.999999999999996,36464.05316897861,0.0002453602999077,True,35.166666666666664,3.0,36442.60369662965,36428.7548938781,36428.7548938781,,True,False,False,2.6911781701855944,-4.943265364169199,7.634443534354793,True,91.8918918918919,85.27309460217523,79.16568492664344,36473.57887666912,36385.42112333088,33.333333333333336,36479.0,36381.0,True,False,True,False,36389.0,36355.0,36554.0,True,False,22.904781792080005,2.0,STRONG,36463.0,36479.0,36461.0,36473.0,480.0,0.0,True,False,True
2026-04-14 19:45:00,36471.0,36476.0,36460.0,36471.0,290.0,2026-04-15,False,53.16666666666666,19.85,8.166666666666663,36464.12018095333,0.0001886736609173,False,46.49999999999999,3.0,36445.30810647445,36430.13997932472,36430.13997932472,,True,False,False,4.5040907844449976,-3.0537941344463597,7.557884918891357,False,87.87878787878788,86.14165902771279,81.4910096269999,36479.5387628,36384.0612372,33.333333333333336,36479.0,36381.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,22.829050996249563,2.0,STRONG,36471.0,36476.0,36460.0,36471.0,290.0,0.0,True,False,True
2026-04-14 19:50:00,36471.0,36484.0,36468.0,36471.0,304.0,2026-04-15,False,57.0,19.6,7.277777777777776,36464.189053907205,0.0001867845211839,False,53.16666666666666,3.0,36447.75495347688,36431.47965213374,36431.47965213374,,True,False,False,5.873135245376034,-1.268408258481881,7.141543503857915,False,75.47169811320755,82.58500538954438,81.8556748811814,36484.12618588099,36382.573814119,33.333333333333336,36484.0,36381.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,23.106682248747532,2.0,STRONG,36471.0,36484.0,36468.0,36471.0,304.0,0.0,True,False,True
2026-04-14 19:55:00,36471.0,36526.0,36452.0,36498.0,1753.0,2026-04-15,False,63.166666666666664,22.15,5.5555555555555545,36466.03433997509,0.0008765872298284,False,57.0,3.0,36452.5401960029,36433.66064714575,36433.66064714575,,True,False,False,9.03266426466871,0.7918062461482372,8.240858018520473,True,67.81609195402298,77.66203424437059,80.45779466891113,36495.14416941951,36378.4558305805,33.333333333333336,36526.0,36381.0,True,False,True,False,36389.0,36355.0,36554.0,True,False,24.72847012354192,2.0,STRONG,36471.0,36526.0,36452.0,36498.0,1753.0,0.0,True,False,True
2026-04-14 20:00:00,36498.0,36508.0,36478.0,36479.0,489.0,2026-04-15,False,62.83333333333333,22.25,3.222222222222222,36466.22877119813,0.0003502207174204,False,63.166666666666664,2.0,36455.06017733595,36435.1471833049,36435.1471833049,,True,False,False,9.889472877905064,2.611339572499603,7.278133305405461,False,45.97701149425287,67.10035999433136,76.00531644405122,36500.297508022086,36379.702491977914,0.0,36526.0,36381.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,26.234416007279567,2.0,STRONG,36498.0,36508.0,36478.0,36479.0,489.0,0.0,True,False,True
2026-04-14 20:05:00,36480.0,36497.0,36473.0,36487.0,249.0,2026-04-15,False,63.33333333333333,22.15,2.1111111111111076,36466.38617688234,0.0005652828612539,False,62.83333333333333,3.0,36458.10206520872,36436.84727565556,36436.84727565556,,True,False,False,11.086237770010484,4.30631921200178,6.7799185580087045,False,55.172413793103445,63.12437792725539,71.71167027178595,36505.24827434996,36383.25172565004,33.333333333333336,36526.0,36381.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,27.27110713060704,2.0,STRONG,36480.0,36497.0,36473.0,36487.0,249.0,0.0,True,False,True
2026-04-14 20:10:00,36489.0,36503.0,36468.0,36480.0,437.0,2026-04-15,False,60.0,22.55,-1.0555555555555565,36466.56485958853,0.0003684235261314,False,63.33333333333333,2.0,36460.187582807885,36438.26211907669,36438.26211907669,,True,False,False,11.33913063111686,5.712881495824797,5.6262491352920625,False,47.12643678160919,57.79173087870666,67.07169047409286,36506.22839116003,36391.17160883996,0.0,36526.0,36383.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,28.4155277416223,2.0,STRONG,36489.0,36503.0,36468.0,36480.0,437.0,0.0,True,False,True
2026-04-14 20:15:00,36479.0,36486.0,36470.0,36471.0,198.0,2026-04-15,False,52.33333333333333,21.75,-3.5000000000000018,36466.59107873287,0.0001209030275852,False,60.0,2.0,36461.21733682618,36439.33549222171,36439.33549222171,,True,False,False,10.690096483762318,6.708324493412301,3.981771990350016,False,26.666666666666668,47.416709474693334,60.52003014095969,36507.46525542696,36395.63474457305,0.0,36526.0,36392.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,29.478204023279325,2.0,STRONG,36479.0,36486.0,36470.0,36471.0,198.0,0.0,True,False,True
2026-04-14 20:20:00,36474.0,36474.0,36444.0,36458.0,647.0,2026-04-15,False,44.0,22.55,-6.4444444444444455,36466.42826596368,-0.0002311239779835,False,52.33333333333333,2.0,36460.91092379511,36439.947443296405,36439.947443296405,,True,False,False,9.022732448276656,7.171206084385172,1.851526363891484,False,17.073170731707318,37.30219656036466,52.78075228076135,36506.23832027593,36401.76167972407,0.0,36526.0,36392.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,28.647886928960897,2.0,STRONG,36474.0,36474.0,36444.0,36458.0,647.0,0.0,True,False,True
2026-04-14 20:25:00,36458.0,36494.0,36450.0,36493.0,399.0,2026-04-15,False,38.0,24.05,-7.333333333333336,36466.73522684501,0.0007202392260125,False,44.0,2.0,36463.96702629082,36441.68687138505,36441.68687138505,,True,False,False,10.405592734459788,7.818083414400096,2.5875093200596915,True,59.7560975609756,44.78683022723498,50.11611159625256,36508.36143594034,36408.23856405967,0.0,36526.0,36392.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,28.629177286444953,2.0,STRONG,36458.0,36494.0,36450.0,36493.0,399.0,0.0,True,False,True
2026-04-14 20:30:00,36490.0,36517.0,36455.0,36464.0,839.0,2026-04-15,True,29.833333333333332,26.1,-7.5,36466.6703601108,-7.322741792524543e-05,False,38.0,2.0,36463.970166644074,36442.418449372424,36442.418449372424,,True,False,False,9.057057713835093,8.065878274287096,0.9911794395479968,False,24.390243902439025,37.98796811896966,46.07339710382493,36506.16654745974,36415.53345254026,0.0,36526.0,36405.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,29.3127430243738,2.0,STRONG,36490.0,36517.0,36455.0,36464.0,839.0,0.0,True,False,True
2026-04-14 20:35:00,36468.0,36477.0,36457.0,36471.0,247.0,2026-04-15,True,22.5,26.1,-7.166666666666669,36466.70037894737,0.0001179054043264,False,29.833333333333332,2.0,36464.63967458274,36443.35554939299,36443.35554939299,,True,False,False,8.455703407489636,8.143843300927605,0.3118601065620314,False,32.926829268292686,36.30092183541067,42.81590534768685,36503.84870053459,36423.3512994654,0.0,36526.0,36405.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,29.947482638164875,2.0,STRONG,36468.0,36477.0,36457.0,36471.0,247.0,0.0,True,False,True
2026-04-14 20:40:00,36475.0,36481.0,36452.0,36461.0,268.0,2026-04-15,True,13.166666666666666,26.5,-8.27777777777778,36466.6578162873,-0.0001551503928821,False,22.5,2.0,36464.29303890819,36443.93405597027,36443.93405597027,,True,False,False,7.090474781063676,7.93316959695482,-0.8426948158911438,False,23.28767123287671,31.96317163456602,39.19832744331324,36500.10991289221,36431.29008710779,0.0,36526.0,36413.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,30.207237465966777,2.0,STRONG,36475.0,36481.0,36452.0,36461.0,268.0,0.0,True,False,True
2026-04-14 20:45:00,36461.0,36468.0,36443.0,36460.0,422.0,2026-04-15,True,8.333333333333334,26.45,-7.166666666666668,36466.580448850335,-0.0001804514920055,False,13.166666666666666,2.0,36463.88417805979,36444.46080823355,36444.46080823355,,True,False,False,5.860276002174942,7.518590877998845,-1.658314875823903,False,22.972972972972975,28.96643874736834,35.787697877998276,36498.34879313783,36435.55120686216,0.0,36526.0,36431.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,29.86832369665209,2.0,STRONG,36461.0,36468.0,36443.0,36460.0,422.0,0.0,True,False,True
2026-04-14 20:50:00,36458.0,36465.0,36425.0,36442.0,650.0,2026-04-15,True,2.166666666666667,27.8,-6.7777777777777795,36466.14822129041,-0.0006622092671775,False,8.333333333333334,2.0,36461.79997062552,36444.38012599638,36444.38012599638,,True,False,False,3.393763842053886,6.693625470809853,-3.2998616287559672,False,18.478260869565215,25.4703794547673,32.348591736921286,36497.49722692791,36437.00277307209,0.0,36526.0,36425.0,False,False,False,False,36389.0,36355.0,36554.0,True,False,28.515982894890872,2.0,STRONG,36458.0,36465.0,36425.0,36442.0,650.0,0.0,True,False,False
2026-04-14 20:55:00,36442.0,36445.0,36432.0,36441.0,221.0,2026-04-15,True,-15.0,26.85,-9.388888888888893,36465.99876297531,-0.0006855362206806,False,2.166666666666667,0.0,36459.81902104214,36444.26930219322,36444.26930219322,,True,False,False,1.3428638437544578,5.6234731453987745,-4.280609301644317,False,17.391304347826086,22.77735441912023,29.158179297654268,36498.51996606256,36434.78003393744,-66.66666666666666,36526.0,36425.0,False,False,False,False,36389.0,36355.0,36554.0,True,False,27.260237864684026,2.0,STRONG,36442.0,36445.0,36432.0,36441.0,221.0,0.0,True,False,False
2026-04-14 21:00:00,36443.0,36460.0,36434.0,36454.0,351.0,2026-04-15,True,-21.0,27.9,-9.77777777777778,36465.88656525561,-0.000325963972776,False,-15.0,0.0,36459.264828561936,36444.58834146558,36444.58834146558,,True,False,False,0.7577671061299043,4.650331937545,-3.892564831415096,True,31.521739130434785,25.692149322891748,28.00283597273343,36498.32781173406,36435.37218826594,-66.66666666666666,36526.0,36425.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,26.73444834838149,2.0,STRONG,36443.0,36460.0,36434.0,36454.0,351.0,0.0,True,False,True
2026-04-14 21:05:00,36452.0,36473.0,36446.0,36466.0,404.0,2026-04-15,True,-25.833333333333332,28.95,-9.333333333333336,36465.88777312142,3.0775852565241e-06,False,-21.0,0.0,36459.9062734608,36445.29036305687,36445.29036305687,,True,False,False,1.2479874158962048,3.969863033215242,-2.7218756173190366,True,44.565217391304344,31.983172012362616,29.329614652609827,36497.87079366371,36437.7292063363,-66.66666666666666,36526.0,36425.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,26.737501639787837,2.0,STRONG,36452.0,36473.0,36446.0,36466.0,404.0,0.0,True,False,True
2026-04-14 21:10:00,36465.0,36469.0,36454.0,36466.0,219.0,2026-04-15,True,-26.166666666666664,28.6,-3.722222222222224,36465.88841719078,3.0599229599422624e-06,False,-25.833333333333332,0.0,36460.4866283693,36445.96936754681,36445.96936754681,,True,False,False,1.617841078354104,3.499458642243014,-1.88161756388891,True,44.565217391304344,36.17718713867652,31.61213881463206,36497.72528147173,36439.174718528266,-66.66666666666666,36526.0,36425.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,26.74033683895087,2.0,STRONG,36465.0,36469.0,36454.0,36466.0,219.0,0.0,True,False,True
2026-04-14 21:15:00,36463.0,36483.0,36463.0,36474.0,401.0,2026-04-15,True,-23.833333333333332,29.0,-0.9444444444444464,36465.972770415705,0.0002201293143839,False,-26.166666666666664,1.0,36461.77361614365,36446.88840467642,36446.88840467642,36267.3418636326,True,False,False,2.5273521691269707,3.3050373476198054,-0.7776851784928347,True,84.48275862068965,52.27904429934757,38.50110730953723,36498.257477676416,36439.742522323584,33.333333333333336,36526.0,36425.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,27.249556742991167,2.0,STRONG,36463.0,36483.0,36463.0,36474.0,401.0,0.0,True,False,True
2026-04-14 21:20:00,36472.0,36474.0,36449.0,36463.0,417.0,2026-04-15,True,-18.166666666666664,29.35,2.5555555555555536,36465.94096669916,-8.064968628806142e-05,False,-23.833333333333332,1.0,36461.890414606154,36447.416653703425,36447.416653703425,36269.28871076064,True,False,True,2.3336374719365267,3.1107573724831497,-0.7771199005466229,True,65.51724137931035,56.69177665933517,44.56466375946988,36497.81139530495,36439.18860469505,33.333333333333336,36526.0,36425.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,26.819204864100623,2.0,STRONG,36472.0,36474.0,36449.0,36463.0,417.0,0.0,True,False,True
2026-04-14 21:25:00,36462.0,36462.0,36436.0,36446.0,529.0,2026-04-15,True,-16.5,29.9,3.222222222222219,36465.67395651404,-0.000539519893078,False,-18.166666666666664,1.0,36460.37704178652,36447.370206041014,36447.370206041014,36271.047032046605,True,False,True,0.799147182435263,2.6484353344735725,-1.8492881520383095,False,36.206896551724135,49.86348329013149,46.33093693635709,36498.199024302055,36436.300975697945,33.333333333333336,36526.0,36425.0,False,False,False,False,36389.0,36355.0,36554.0,True,False,25.672293123497127,2.0,STRONG,36462.0,36462.0,36436.0,36446.0,529.0,0.0,True,False,False
2026-04-14 21:30:00,36445.0,36467.0,36416.0,36440.0,1815.0,2026-04-15,True,-16.333333333333332,31.65,2.499999999999998,36464.546270751656,-0.0006731544270261,False,-16.5,1.0,36458.43637114019,36447.12855994131,36447.12855994131,36272.72815610584,True,False,True,-0.8908283683995251,1.9405825938989532,-2.831410962298478,False,35.82089552238806,45.18262070088368,45.948164857865955,36498.88274757804,36432.51725242195,33.333333333333336,36526.0,36416.0,False,False,False,False,36389.0,36355.0,36554.0,True,False,24.0595619774515,2.0,STRONG,36445.0,36467.0,36416.0,36440.0,1815.0,0.0,True,False,False
2026-04-14 21:35:00,36440.0,36466.0,36405.0,36415.0,1441.0,2026-04-15,True,-22.166666666666664,31.0,-1.3333333333333357,36462.87669246779,-0.001313025652682,False,-16.333333333333332,0.0,36454.29957388874,36446.075164533395,36446.075164533395,36274.1437963436,True,False,True,-4.199033391203557,0.7126593968784511,-4.911692788082008,False,12.82051282051282,34.39525140742673,42.09719370771955,36498.29363532408,36424.806364675926,0.0,36517.0,36405.0,False,True,False,False,36389.0,36355.0,36554.0,True,False,23.0395405277372,2.0,STRONG,36440.0,36466.0,36405.0,36415.0,1441.0,0.0,True,False,False
2026-04-14 21:40:00,36418.0,36465.0,36405.0,36459.0,1441.0,2026-04-15,True,-20.166666666666664,32.5,-1.222222222222224,36462.75031671342,-0.0001028533690093,False,-22.166666666666664,1.0,36454.747233518385,36446.49892963066,36446.49892963066,36275.98316155411,True,False,True,-3.2331081709999125,-0.0764941166972215,-3.156614054302691,True,69.23076923076923,46.007090681874224,43.40049269910444,36496.37104644491,36424.728953555095,33.333333333333336,36517.0,36405.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,22.092377753002488,2.0,STRONG,36418.0,36465.0,36405.0,36459.0,1441.0,0.0,True,False,True
2026-04-14 21:45:00,36456.0,36474.0,36428.0,36447.0,1291.0,2026-04-15,True,-22.833333333333332,33.6,-2.166666666666669,36462.30337399714,-0.0004197039841442,False,-20.166666666666664,0.0,36454.00940175473,36446.51535816736,36446.51535816736,36277.684821638155,True,False,True,-3.3967495720207808,-0.7405452077619334,-2.6562043642588473,True,53.84615384615385,48.6201117366341,45.14036571161433,36492.57460410053,36424.52539589947,0.0,36517.0,36405.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,20.731101247741403,2.0,STRONG,36456.0,36474.0,36428.0,36447.0,1291.0,0.0,True,False,True
2026-04-14 21:50:00,36447.0,36489.0,36434.0,36482.0,1130.0,2026-04-15,True,-17.0,34.6,1.722222222222219,36462.78073994638,0.000527092549268,False,-22.833333333333332,1.0,36456.675173016185,36447.67878904712,36447.67878904712,36279.71780848753,True,False,True,-0.6942264580357005,-0.7312814578166869,0.0370549997809863,True,91.66666666666666,62.96896337997829,51.08323160106899,36492.95068282254,36424.34931717746,33.333333333333336,36517.0,36405.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,19.764533934068627,2.0,STRONG,36447.0,36489.0,36434.0,36482.0,1130.0,0.0,True,False,True
2026-04-14 21:55:00,36480.0,36496.0,36467.0,36474.0,986.0,2026-04-15,True,-3.666666666666665,35.25,5.499999999999997,36463.0130852114,0.0003013167003758,False,-17.0,1.0,36458.325156538456,36448.54177957016,36448.54177957016,36281.65096462198,True,False,True,0.7928697305032983,-0.4264512201526898,1.219320950655988,True,75.82417582417582,67.25403419471081,56.47349913228293,36493.35339118079,36424.246608819216,33.333333333333336,36517.0,36405.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,19.182151329272788,2.0,STRONG,36480.0,36496.0,36467.0,36474.0,986.0,0.0,True,False,True
2026-04-14 22:00:00,36476.0,36481.0,36452.0,36463.0,672.0,2026-04-15,True,1.8333333333333348,35.2,8.22222222222222,36463.01290309219,-3.5386796541546993e-07,False,-3.666666666666665,3.0,36458.77037972527,36449.01581958425,36449.01581958425,36283.45543263569,True,False,True,1.0714451519379509,-0.1268719457345617,1.1983170976725126,False,63.73626373626373,66.08144404189512,59.67614743548699,36493.65133858056,36424.44866141945,60.00000000000001,36517.0,36405.0,False,False,True,False,36389.0,36355.0,36554.0,True,False,17.85317590700741,2.0,STRONG,36476.0,36481.0,36452.0,36463.0,672.0,0.0,True,False,True
2026-04-14 22:05:00,36461.0,36525.0,36461.0,36521.0,1196.0,2026-04-15,True,20.333333333333332,36.2,12.444444444444445,36464.41455971221,0.0015517989516912,False,1.8333333333333348,3.0,36464.697010227625,36451.37595664706,36451.37595664706,36285.819060171656,True,False,True,5.904272674124513,1.0793569782372532,4.82491569588726,True,96.66666666666669,76.27651825015231,65.20960437370877,36502.33442745394,36418.56557254605,60.00000000000001,36525.0,36405.0,True,False,True,False,36389.0,36355.0,36554.0,True,False,18.309256444980463,2.0,STRONG,36461.0,36525.0,36461.0,36521.0,1196.0,0.0,True,False,True
2026-04-14 22:10:00,36522.0,36536.0,36510.0,36531.0,1582.0,2026-04-15,True,31.5,34.4,11.72222222222222,36466.47754646403,0.0017693634778339,False,20.333333333333332,3.0,36471.011580682134,36453.986581019286,36453.986581019286,36288.258671513235,True,False,True,10.421111642514006,2.947707911092604,7.473403731421403,True,96.18320610687024,82.91208086905829,71.11042987215862,36516.26191601119,36411.33808398881,60.00000000000001,36536.0,36405.0,True,False,True,False,36389.0,36355.0,36554.0,True,False,19.05862146639879,2.0,STRONG,36522.0,36536.0,36510.0,36531.0,1582.0,0.0,True,False,True
2026-04-14 22:15:00,36531.0,36562.0,36523.0,36543.0,1857.0,2026-04-15,True,45.166666666666664,35.35,14.44444444444444,36469.16287463623,0.0020246454687645,False,31.5,3.0,36477.867620617166,36456.90505377275,36456.90505377275,36290.79341110017,True,False,True,14.79845144232968,5.317856617340019,9.48059482498966,True,87.89808917197452,84.57408363669704,75.5983144603381,36530.703446318315,36404.09655368169,60.00000000000001,36562.0,36405.0,True,False,True,False,36389.0,36355.0,36562.0,True,False,20.430376927250077,2.0,STRONG,36531.0,36562.0,36523.0,36543.0,1857.0,0.0,True,False,True
2026-04-14 22:20:00,36543.0,36560.0,36530.0,36549.0,892.0,2026-04-15,False,52.83333333333333,35.4,10.833333333333329,36470.486322244935,0.0021528004058222,True,45.166666666666664,3.0,36484.64213293934,36459.92456020643,36459.92456020643,36293.36263089022,True,False,True,18.537980328896083,7.961881359651232,10.57609896924485,True,91.71974522292994,86.95597083210801,79.38419991759474,36544.731402520934,36398.86859747907,60.00000000000001,36562.0,36405.0,False,False,True,False,36389.0,36355.0,36562.0,True,False,21.704149855183417,2.0,STRONG,36543.0,36560.0,36530.0,36549.0,892.0,0.0,True,False,True
2026-04-14 22:25:00,36547.0,36564.0,36535.0,36553.0,852.0,2026-04-15,False,65.16666666666666,35.6,11.222222222222216,36471.77243789104,0.0022271350329157,False,52.83333333333333,3.0,36491.15240599274,36462.97621397016,36462.97621397016,36295.94608729927,True,False,True,21.575639937123924,10.68463307514577,10.891006861978154,True,91.91176470588236,88.60790212336613,82.45876731951854,36557.60864905094,36395.29135094905,60.00000000000001,36564.0,36405.0,False,False,True,False,36389.0,36355.0,36564.0,True,False,22.989088662075982,2.0,STRONG,36547.0,36564.0,36535.0,36553.0,852.0,0.0,True,False,True
2026-04-14 22:30:00,36552.0,36555.0,36540.0,36545.0,551.0,2026-04-15,False,81.16666666666666,34.35,11.999999999999996,36472.503214822595,0.0019877107077186,False,65.16666666666666,3.0,36496.28074827915,36465.66551843015,36465.66551843015,36298.42423568435,True,False,True,23.07151980182971,13.16201042048256,9.90950938134715,False,85.38461538461539,87.53347321044922,84.15033594982877,36566.53811989037,36396.66188010963,60.00000000000001,36564.0,36405.0,False,False,True,False,36389.0,36355.0,36564.0,True,False,24.182246125619084,2.0,STRONG,36552.0,36555.0,36540.0,36545.0,551.0,0.0,True,False,True
2026-04-14 22:35:00,36544.0,36572.0,36531.0,36533.0,1268.0,2026-04-15,False,91.66666666666666,35.75,12.94444444444444,36473.861369310034,0.001621397583633,False,81.16666666666666,3.0,36499.77781987161,36467.87320635047,36467.87320635047,36300.758322891474,True,False,True,23.023317190971284,15.134271774580306,7.889045416390978,False,67.5,80.85564880696614,83.0521069022079,36571.8420949127,36400.55790508729,60.00000000000001,36572.0,36405.0,False,False,True,False,36389.0,36355.0,36572.0,True,False,25.731608685516004,2.0,STRONG,36544.0,36572.0,36531.0,36533.0,1268.0,0.0,True,False,True
2026-04-14 22:40:00,36534.0,36539.0,36523.0,36528.0,723.0,2026-04-15,False,92.33333333333331,35.25,9.055555555555555,36474.545626179985,0.0014655254206003,False,91.66666666666666,3.0,36502.4656465505,36469.84457663406,36469.84457663406,36303.019434106485,True,False,True,22.324317228725704,16.572280865409386,5.752036363316318,False,63.33333333333333,75.01487698242188,80.37303026227923,36576.077051530614,36403.72294846939,60.00000000000001,36572.0,36405.0,False,False,True,False,36389.0,36355.0,36572.0,True,False,26.655891740228007,2.0,STRONG,36534.0,36539.0,36523.0,36528.0,723.0,0.0,True,False,True
2026-04-14 22:45:00,36529.0,36567.0,36527.0,36563.0,615.0,2026-04-15,False,100.16666666666666,35.9,6.333333333333331,36475.48648368184,0.0023992419225803,False,92.33333333333331,3.0,36508.230823069505,36472.89885280999,36472.89885280999,36305.60630540891,True,False,True,24.31428230412712,18.120681153152933,6.193601150974185,True,91.8918918918919,80.6405486189119,80.46220304782345,36586.03065454805,36403.46934545195,60.00000000000001,36572.0,36405.0,False,False,True,False,36389.0,36355.0,36572.0,True,False,28.201432439675337,2.0,STRONG,36529.0,36567.0,36527.0,36563.0,615.0,0.0,True,False,True
2026-04-14 22:50:00,36563.0,36574.0,36547.0,36566.0,641.0,2026-04-15,False,99.83333333333331,36.5,2.7222222222222214,36476.47894286692,0.0024542132280174,False,100.16666666666666,2.0,36513.73264944384,36475.951349439165,36475.951349439165,36308.19728744464,True,False,True,25.835602151753847,19.663665352873117,6.171936798880729,False,87.5,82.92703241260793,81.28381283608495,36595.25723312362,36404.24276687638,33.33333333333333,36574.0,36405.0,False,False,True,False,36389.0,36355.0,36574.0,True,False,29.786260542612787,2.0,STRONG,36563.0,36574.0,36547.0,36566.0,641.0,0.0,True,False,True
