Open,High,Low,Close,Volume,trading_day,sqz_on,momentum,atr,mom_velo,vwap,price_vs_vwap,fired,mom_prev,mom_state,ema_fast,ema_slow,ema_filter,ema_macro,bullish_align,bearish_align,ema_200_up,macd_line,macd_signal,macd_hist,macd_rising,rsv,k_val,d_val,bb_upper,bb_lower,score,recent_high,recent_low,is_new_high,is_new_low,in_bull_pb_zone,in_bear_pb_zone,day_open,day_min,day_max,opening_bullish,opening_bearish,adx,timestamp,session,regime,open,high,low,close,volume,amount,bull_align,bear_align,in_pb_zone
37130.0,37133.0,37106.0,37112.0,227.0,2026-04-16,True,23.0,30.85,-12.777777777777777,37098.295620788296,0.0003694072458688,False,35.666666666666664,2,37111.83965042413,37101.13297311443,37101.13297311443,,True,False,False,9.266998967497784,7.519129810094754,1.7478691574030298,False,27.27272727272727,45.74910471927515,54.47179080370447,37165.75263152151,37045.547368478496,0.0,37168.0,37005.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,17.298245521975428,2026-04-15 20:00:00,2,STRONG,37130.0,37133.0,37106.0,37112.0,227.0,0,True,False,True
37112.0,37118.0,37077.0,37109.0,1175.0,2026-04-16,True,17.666666666666668,31.25,-10.888888888888886,37098.56719052179,0.0002812186633686,False,23.666666666666664,2,37111.88105289966,37101.51359710535,37101.51359710535,,True,False,False,8.042501725984039,7.704065359983018,0.3384363660010203,False,35.16483516483517,42.99061563739593,51.15779959466881,37150.56092916008,37071.13907083992,0.0,37168.0,37005.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,16.130941973721917,2026-04-15 20:05:00,2,STRONG,37112.0,37118.0,37077.0,37109.0,1175.0,0,True,False,True
37109.0,37113.0,37083.0,37093.0,514.0,2026-04-16,True,10.833333333333332,30.4,-8.499999999999998,37098.51397541517,-0.0001486306275993,False,17.666666666666668,2,37110.08285738541,37101.23446277403,37101.23446277403,,True,False,False,5.522113696344604,7.267675027255336,-1.745561330910732,False,17.582417582417584,34.521216285736486,45.612271825024706,37140.78121804311,37085.5187819569,-33.333333333333336,37168.0,37044.0,False,False,False,False,37000.0,37000.0,37203.0,True,False,15.04701725034366,2026-04-15 20:10:00,2,STRONG,37109.0,37113.0,37083.0,37093.0,514.0,0,True,False,False
37090.0,37104.0,37086.0,37098.0,256.0,2026-04-16,True,3.166666666666666,28.45,-6.833333333333333,37098.51154009883,-1.3788696031192811e-05,False,10.833333333333332,2,37108.93210906299,37101.12841481422,37101.12841481422,,True,False,False,3.883381038402149,6.590816229484699,-2.70743519108255,False,23.076923076923077,30.706451882798685,40.64366517761603,37140.78121804311,37085.5187819569,0.0,37168.0,37077.0,False,False,False,False,37000.0,37000.0,37203.0,True,False,14.04051572149242,2026-04-15 20:15:00,2,STRONG,37090.0,37104.0,37086.0,37098.0,256.0,0,True,False,False
37098.0,37102.0,37088.0,37102.0,190.0,2026-04-16,True,-1.4999999999999998,28.35,-6.388888888888889,37098.52376473192,9.370279233002814e-05,False,3.166666666666666,0,37108.27190819984,37101.15699137769,37101.15699137769,,True,False,False,2.8743069498377736,5.847514373555314,-2.9732074237175405,False,27.47252747252747,29.62847707937495,36.97193581153568,37139.58943072,37088.010569280006,-66.66666666666666,37168.0,37077.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,13.105907158987696,2026-04-15 20:20:00,2,STRONG,37098.0,37102.0,37088.0,37102.0,190.0,0,True,False,True
37102.0,37112.0,37092.0,37097.0,311.0,2026-04-16,True,-9.499999999999998,28.15,-6.777777777777776,37098.51507427105,-4.083921601749945e-05,False,-1.4999999999999998,0,37107.19839313319,37101.020696578424,37101.020696578424,,True,False,False,1.6521058040962089,5.008432659663494,-3.3563268555672847,False,25.0,28.085651386249967,34.00984100310711,37139.99956469803,37086.80043530197,-66.66666666666666,37168.0,37077.0,False,False,False,False,37000.0,37000.0,37203.0,True,False,12.618387808663472,2026-04-15 20:25:00,2,STRONG,37102.0,37112.0,37092.0,37097.0,311.0,0,True,False,False
37115.0,37126.0,37110.0,37115.0,339.0,2026-04-16,True,-14.166666666666668,29.0,-4.166666666666667,37098.68429790843,0.0004397919333351,False,-9.5,0,37107.57829787322,37101.13600297682,37101.13600297682,,True,False,False,2.624585225326882,4.0582815091240105,-1.4336962837971283,True,52.77777777777778,39.6928419549694,35.53029917697174,37139.8648755586,37086.0351244414,-53.333333333333336,37168.0,37077.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,12.774833595684472,2026-04-15 20:35:00,2,STRONG,37115.0,37126.0,37110.0,37115.0,339.0,0,True,False,True
37097.0,37106.0,37097.0,37098.0,106.0,2026-04-16,True,-16.333333333333332,27.65,-6.277777777777776,37098.47954757591,-1.2926340425737783e-05,False,-9.499999999999998,0,37106.13329082395,37100.8178052211,37100.8178052211,,True,False,False,0.7372577467103838,4.079777758291992,-3.342520011581608,False,29.166666666666668,28.34464320965132,31.884966330678676,37139.508498606374,37085.79150139363,-100.0,37168.0,37077.0,False,False,False,False,37000.0,37000.0,37203.0,True,False,12.165691269076694,2026-04-15 20:30:00,2,STRONG,37097.0,37106.0,37097.0,37098.0,106.0,0,True,False,False
37122.0,37122.0,37116.0,37119.0,36.0,2026-04-16,True,-5.0,28.2,2.8888888888888893,37099.07476569156,0.0005370817044435,False,-6.0,1,37111.24471000951,37103.11228855495,37103.11228855495,,True,False,False,4.408202672660991,4.130813925623036,0.2773887470379552,True,76.59574468085107,66.98887078306211,54.342956274901155,37141.28436582021,37087.8156341798,26.66666666666667,37168.0,37077.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,12.353787731630366,2026-04-15 20:50:00,2,STRONG,37122.0,37122.0,37116.0,37119.0,36.0,0,True,False,True
37118.0,37121.0,37115.0,37119.0,35.0,2026-04-16,True,-11.5,27.5,-0.6666666666666673,37098.50452377036,0.0005524609817225,False,-14.666666666666666,1,37108.20888432527,37101.89539907945,37101.89539907945,,True,False,False,2.2819980461426894,3.3040431480513934,-1.022045101908704,True,75.0,51.139285870956144,39.93062006093906,37140.37724518041,37087.32275481959,33.333333333333336,37168.0,37077.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,12.671208632839903,2026-04-15 20:45:00,2,STRONG,37118.0,37121.0,37115.0,37119.0,35.0,0,True,False,True
37118.0,37134.0,37117.0,37131.0,349.0,2026-04-16,True,-4.833333333333333,27.95,1.1666666666666663,37099.33938807807,0.0008534009619616,False,-4.833333333333333,0,37113.21233399953,37104.05835165527,37104.05835165527,,True,False,False,5.508291796279082,4.419073032517592,1.0892187637614894,True,93.87755102040816,76.42457743428149,61.86110107428483,37143.294222816134,37088.205777183866,0.0,37168.0,37077.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,12.599291955897368,2026-04-15 20:55:00,2,STRONG,37118.0,37134.0,37117.0,37131.0,349.0,0,True,False,True
37125.0,37126.0,37118.0,37119.0,82.0,2026-04-16,True,-13.166666666666666,24.7,-0.5555555555555554,37098.60349917988,0.0005497916065916,False,-14.5,1,37111.48345611591,37103.74009505429,37103.74009505429,,True,False,False,3.873459691625612,3.421325476818113,0.4521342148074994,True,71.73913043478261,71.72908318214463,61.358522907759514,37142.07524557285,37087.82475442714,33.333333333333336,37168.0,37077.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,14.329699172566876,2026-04-15 21:00:00,2,STRONG,37125.0,37126.0,37118.0,37119.0,82.0,0,True,False,True
37132.0,37145.0,37128.0,37143.0,425.0,2026-04-16,True,-2.5,25.35,3.3333333333333335,37098.944732796816,0.0011875072868107,False,-13.166666666666666,1,37114.48503172392,37105.02730505251,37105.02730505251,,True,False,False,5.917676454446337,3.920595672343758,1.9970807821025789,True,96.49122807017544,79.9831314781549,67.56672576455797,37146.12766816362,37087.87233183638,33.333333333333336,37168.0,37077.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,15.639529639891094,2026-04-15 21:10:00,2,STRONG,37132.0,37145.0,37128.0,37143.0,425.0,0,True,False,True
37132.0,37136.0,37130.0,37135.0,21.0,2026-04-16,True,20.333333333333332,26.35,7.444444444444444,37100.25784102931,0.0009364398252851,False,9.666666666666666,3,37119.76159774187,37107.91238019207,37107.91238019207,,True,False,False,7.4391092294681584,5.79166273633844,1.6474464931297188,True,63.46153846153846,69.92385632492464,71.4167825222699,37148.58374987487,37088.91625012513,80.00000000000001,37168.0,37077.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,14.236434168492666,2026-04-15 21:20:00,2,STRONG,37132.0,37136.0,37130.0,37135.0,21.0,0,True,False,True
37144.0,37154.0,37130.0,37136.0,579.0,2026-04-16,True,3.333333333333333,24.6,5.9444444444444455,37099.29523247074,0.0009893656280871,False,-1.833333333333333,3,37116.44024432033,37105.96056561014,37105.96056561014,,True,False,False,6.934953398500511,4.523153909281882,2.4117994892186285,True,70.96774193548387,76.91221221306483,70.5544441451461,37147.62033621185,37087.67966378816,100.0,37168.0,37077.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,17.197775014148146,2026-04-15 21:15:00,2,STRONG,37144.0,37154.0,37130.0,37136.0,579.0,0,True,False,True
37160.0,37165.0,37151.0,37160.0,235.0,2026-04-16,True,13.833333333333332,24.5,8.777777777777779,37099.54946269136,0.001629414324005,False,3.333333333333333,3,37120.588792480296,37107.73235034423,37107.73235034423,,True,False,False,9.537062402472657,5.5259356079200375,4.011126794552619,True,92.64705882352942,82.1571610832197,74.42201645783732,37154.16325111803,37084.03674888196,100.0,37168.0,37077.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,19.027049103559904,2026-04-15 21:25:00,2,STRONG,37160.0,37165.0,37151.0,37160.0,235.0,0,True,False,True
37160.0,37173.0,37112.0,37130.0,2480.0,2026-04-16,True,22.5,26.65,8.111111111111112,37100.83830833035,0.0007860116644076,False,13.833333333333332,3,37121.48509795837,37108.462437218186,37108.462437218186,,True,False,False,9.07390492806735,6.2355294719495005,2.83837545611785,False,29.50819672131147,64.60750629591696,71.15051307053054,37155.00086231507,37084.199137684926,100.0,37173.0,37077.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,18.21341288801797,2026-04-15 21:30:00,2,STRONG,37160.0,37173.0,37112.0,37130.0,2480.0,0,True,False,True
37130.0,37148.0,37103.0,37147.0,1780.0,2026-04-16,True,32.0,25.15,9.555555555555555,37102.19931095026,0.0012074941615797,False,22.5,3,37123.91508862899,37109.72596386677,37109.72596386677,37055.09099545531,True,False,False,9.96375129509397,6.981173836578395,2.982577458515576,True,62.857142857142854,64.0240518163256,68.77502598579557,37158.56364684131,37083.83635315869,100.0,37173.0,37077.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,17.014456783361027,2026-04-15 21:35:00,2,STRONG,37130.0,37148.0,37103.0,37147.0,1780.0,0,True,False,True
37147.0,37147.0,37066.0,37069.0,2353.0,2026-04-16,True,29.0,27.1,5.055555555555556,37100.95392660141,-0.0008612696769098,False,32.0,2,37118.68508018814,37108.39068636294,37108.39068636294,37055.22939351048,True,False,True,4.325155129139603,6.449970095090637,-2.1248149659510345,False,2.803738317757009,43.617280650136074,60.389110873909075,37161.02572333593,37074.57427666408,33.33333333333333,37173.0,37066.0,False,True,False,False,37000.0,37000.0,37203.0,True,False,17.170835045265246,2026-04-15 21:40:00,2,STRONG,37147.0,37147.0,37066.0,37069.0,2353.0,0,True,False,False
37069.0,37115.0,37060.0,37102.0,2171.0,2026-04-16,True,24.5,28.45,0.6666666666666666,37100.98892090544,2.7252079364174252e-05,False,29.0,2,37117.09602493212,37108.18115566251,37108.18115566251,37055.69477267953,True,False,True,2.4906406956579303,5.658104215204096,-3.167463519546166,False,37.16814159292036,41.46756763106417,54.08192979296078,37158.83452745437,37073.26547254564,33.33333333333333,37173.0,37060.0,False,False,False,False,37000.0,37000.0,37203.0,True,False,17.514021105990107,2026-04-15 21:45:00,2,STRONG,37069.0,37115.0,37060.0,37102.0,2171.0,0,True,False,False
37099.0,37107.0,37068.0,37097.0,1325.0,2026-04-16,True,16.833333333333332,28.55,-5.055555555555556,37100.9091087554,-0.0001053642309394,False,24.5,2,37115.18211779573,37107.81456039489,37107.81456039489,37056.10576996631,True,False,True,0.6260992939787684,4.651703230959031,-4.0256039369802625,False,32.743362831858406,38.55949936466225,48.90778631686127,37157.58735711616,37071.31264288384,33.33333333333333,37173.0,37060.0,False,False,False,False,37000.0,37000.0,37203.0,True,False,17.832693876663193,2026-04-15 21:50:00,2,STRONG,37099.0,37107.0,37068.0,37097.0,1325.0,0,True,False,False
37097.0,37144.0,37095.0,37135.0,1601.0,2026-04-16,True,8.333333333333332,29.65,-6.888888888888889,37101.71384338646,0.0008971595423879,False,16.833333333333332,2,37117.06953514852,37108.70588628358,37108.70588628358,37056.89078718057,True,False,True,2.1894802551250905,4.159258635792243,-1.9697783806671527,True,66.3716814159292,47.83022671508457,48.5485997829357,37159.67839905415,37071.521600945845,66.66666666666666,37173.0,37060.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,16.70569496654689,2026-04-15 21:55:00,2,STRONG,37097.0,37144.0,37095.0,37135.0,1601.0,0,True,False,True
37134.0,37152.0,37110.0,37146.0,1552.0,2026-04-16,True,7.833333333333333,29.7,-5.555555555555556,37102.70457657658,0.0011669074779727,False,8.333333333333332,2,37119.82481751533,37109.92864411035,37109.92864411035,37057.777446014596,True,False,True,4.266892914085474,4.18078549145089,0.0861074226345843,True,76.10619469026548,57.25554937347821,51.450916313116544,37163.42699653681,37071.47300346319,6.666666666666665,37173.0,37060.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,15.966051255463588,2026-04-15 22:00:00,2,STRONG,37134.0,37152.0,37110.0,37146.0,1552.0,0,True,False,True
37148.0,37153.0,37115.0,37123.0,1123.0,2026-04-16,True,4.440892098500626e-16,30.1,-5.611111111111111,37103.027873131156,0.000538288328843,False,7.833333333333333,2,37120.1272158472,37110.357213155905,37110.357213155905,37058.42642665127,True,False,True,4.011112029635115,4.146850799087735,-0.1357387694526206,False,55.75221238938053,56.754437045445655,53.21875655722625,37163.50381134406,37074.396188655934,6.666666666666665,37173.0,37060.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,15.318503067629704,2026-04-15 22:05:00,2,STRONG,37148.0,37153.0,37115.0,37123.0,1123.0,0,True,False,True
37123.0,37139.0,37118.0,37130.0,611.0,2026-04-16,True,6.5,30.25,-0.6111111111111104,37103.286168342594,0.0007199855973996,False,4.440892098500626e-16,3,37121.10197107188,37111.060162977185,37111.060162977185,37059.16991001945,True,False,True,4.287848899693927,4.146096448567927,0.141752451126,True,61.94690265486725,58.486399804405146,54.98065067339141,37164.22571889587,37076.87428110414,33.33333333333333,37173.0,37060.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,14.717208321783955,2026-04-15 22:10:00,2,STRONG,37123.0,37139.0,37118.0,37130.0,611.0,0,True,False,True
37131.0,37139.0,37091.0,37101.0,1078.0,2026-04-16,True,-1.166666666666667,31.95,-3.0,37103.22588554726,-5.9991698676745814e-05,False,6.5,0,37119.1562923375,37110.67332948017,37110.67332948017,37059.55513283872,True,False,True,2.2054240213765297,3.786814560618463,-1.5813905392419332,False,44.086021505376344,53.68551311196069,54.544675932810314,37164.26732739598,37076.73267260402,-46.66666666666668,37173.0,37060.0,False,False,False,False,37000.0,37000.0,37203.0,True,False,14.358649541702825,2026-04-15 22:15:00,2,STRONG,37131.0,37139.0,37091.0,37101.0,1078.0,0,True,False,False
37101.0,37155.0,37092.0,37147.0,1512.0,2026-04-16,True,3.833333333333333,34.1,1.2777777777777777,37104.14960309384,0.0011548680501921,False,-1.166666666666667,3,37121.83630738537,37111.919491352746,37111.919491352746,37060.455919573295,True,False,True,4.15835308565147,3.8326296768132098,0.3257234088382601,True,91.57894736842104,66.31716492595962,58.47184943121137,37166.82741271488,37079.17258728512,60.00000000000001,37173.0,37060.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,13.346756733671771,2026-04-15 22:20:00,2,STRONG,37101.0,37155.0,37092.0,37147.0,1512.0,0,True,False,True
37145.0,37187.0,37142.0,37176.0,2781.0,2026-04-16,True,3.833333333333334,35.9,-0.8888888888888887,37106.73753922594,0.0018665737105246,False,3.833333333333333,3,37126.9692098273,37113.967175469086,37113.967175469086,37061.575228720736,True,False,True,8.011248386930674,4.69627782311143,3.3149705638192444,True,91.33858267716536,74.65729946846456,63.864879762762584,37175.03096169517,37078.76903830483,60.00000000000001,37187.0,37060.0,True,False,True,False,37000.0,37000.0,37203.0,True,False,13.566353881496935,2026-04-15 22:25:00,2,STRONG,37145.0,37187.0,37142.0,37176.0,2781.0,0,True,False,True
37177.0,37196.0,37161.0,37182.0,1660.0,2026-04-16,True,7.666666666666666,36.65,2.944444444444444,37108.33640900947,0.0019850954830905,False,3.833333333333334,3,37132.210237462794,37116.197759879935,37116.197759879935,37062.773485151374,True,False,True,11.392112928442655,6.035444844177675,5.356668084264982,True,89.0625,79.45903297897638,69.06293083483385,37183.91111812784,37076.48888187215,60.00000000000001,37196.0,37060.0,False,False,True,False,37000.0,37000.0,37203.0,True,False,14.050481606252696,2026-04-15 22:30:00,2,STRONG,37177.0,37196.0,37161.0,37182.0,1660.0,0,True,False,True
37182.0,37244.0,37168.0,37183.0,4686.0,2026-04-16,True,13.999999999999998,40.15,3.388888888888888,37112.560608987515,0.0018979932900514,False,7.666666666666666,3,37137.04735770443,37118.38799726092,37118.38799726092,37063.969768881216,True,False,True,13.9908858549461,7.62653304633136,6.36435280861474,True,60.130718954248366,73.01626163740038,70.38070776902269,37191.729012371434,37075.07098762857,60.00000000000001,37244.0,37060.0,False,False,True,False,37000.0,37000.0,37244.0,True,False,15.70821326296518,2026-04-15 22:35:00,2,STRONG,37182.0,37244.0,37168.0,37183.0,4686.0,0,True,False,True
37183.0,37242.0,37183.0,37240.0,1852.0,2026-04-16,True,40.666666666666664,42.95,12.277777777777777,37115.347847138575,0.0033585069275064,False,13.999999999999998,3,37146.85237125639,37122.37527603925,37122.37527603925,37065.72131346946,True,False,True,20.414529761976155,10.18413238946032,10.230397372515837,True,97.38562091503267,81.13938139661114,73.96693231155218,37214.24087170335,37064.85912829666,60.00000000000001,37244.0,37060.0,False,False,False,False,37000.0,37000.0,37244.0,True,False,17.24753551562677,2026-04-15 22:40:00,2,STRONG,37183.0,37242.0,37183.0,37240.0,1852.0,0,True,False,False
37240.0,37252.0,37230.0,37246.0,1576.0,2026-04-16,False,71.66666666666666,43.3,21.33333333333333,37117.73507315603,0.0034556237494332,True,40.666666666666664,3,37156.295002565304,37126.42854567731,37126.42854567731,37067.51513124589,True,False,True,25.69328746963583,13.285963405495425,12.407324064140411,True,96.27329192546584,86.18401823956272,78.0392942875557,37233.722880713685,37057.47711928631,33.33333333333333,37252.0,37060.0,True,False,False,False,37000.0,37000.0,37252.0,True,False,18.89561569960587,2026-04-15 22:45:00,2,STRONG,37240.0,37252.0,37230.0,37246.0,1576.0,0,True,False,False
37246.0,37264.0,37219.0,37221.0,1851.0,2026-04-16,False,90.5,45.15,25.5,37119.90456841269,0.0027234830682548,False,71.66666666666666,3,37162.45738327337,37129.52924909772,37129.52924909772,37069.04234387031,True,False,True,27.54196330931154,16.13716338625865,11.404799923052892,False,75.14450867052022,82.50418171654856,79.52759009722,37243.99545597336,37057.404544026635,33.33333333333333,37264.0,37060.0,False,False,True,False,37000.0,37000.0,37264.0,True,False,20.67887265141125,2026-04-15 22:50:00,2,STRONG,37246.0,37264.0,37219.0,37221.0,1851.0,0,True,False,True
37222.0,37238.0,37220.0,37222.0,745.0,2026-04-16,False,102.33333333333331,44.75,20.555555555555554,37120.782657632306,0.0027267028096155,False,90.5,3,37168.142120762015,37132.60472777337,37132.60472777337,37070.59292439924,True,False,True,28.735368103261862,18.634599115192326,10.100768988069536,False,75.72254335260115,80.2436652723778,79.76652726651531,37253.118856952264,37056.18114304774,33.33333333333333,37264.0,37060.0,False,False,True,False,37000.0,37000.0,37264.0,True,False,22.334754106659105,2026-04-15 22:55:00,2,STRONG,37222.0,37238.0,37220.0,37222.0,745.0,0,True,False,True
37224.0,37235.0,37202.0,37228.0,1185.0,2026-04-16,False,107.33333333333331,45.2,11.888888888888893,37122.172066418614,0.0028508012244552,False,102.33333333333331,3,37173.83019356392,37135.69022201267,37135.69022201267,37072.13083487063,True,False,True,29.858557177685725,20.900497540858932,8.958059636826793,False,79.06976744186046,79.85234621077534,79.79496335685239,37262.528621622405,37055.971378377595,86.66666666666669,37264.0,37060.0,False,False,True,False,37000.0,37000.0,37264.0,True,False,22.9110410889558,2026-04-15 23:00:00,2,STRONG,37224.0,37235.0,37202.0,37228.0,1185.0,0,True,False,True
37228.0,37230.0,37195.0,37215.0,1024.0,2026-04-16,False,116.66666666666666,45.5,8.72222222222222,37123.237559716654,0.0024718329088549,False,107.33333333333331,3,37177.76259772129,37138.33137795729,37138.33137795729,37073.580465808634,True,False,True,29.326613026845735,22.56570845730971,6.760904569536024,False,59.83606557377049,73.1802658549493,77.59018206910962,37268.24896284328,37055.75103715672,86.66666666666669,37264.0,37060.0,False,False,True,False,37000.0,37000.0,37264.0,True,False,23.09498502811189,2026-04-15 23:05:00,2,STRONG,37228.0,37230.0,37195.0,37215.0,1024.0,0,True,False,True
37215.0,37254.0,37212.0,37251.0,1208.0,2026-04-16,False,108.33333333333331,44.55,1.9999999999999951,37124.888963551435,0.0033969404345526,False,116.66666666666666,2,37184.72721060448,37141.98593464824,37141.98593464824,37075.31806617935,True,False,True,31.479798026899516,24.367458052444036,7.11233997445548,True,87.37864077669903,77.9130487023044,77.69772276272633,37280.24058033455,37055.85941966546,60.0,37264.0,37060.0,False,False,True,False,37000.0,37000.0,37264.0,True,False,23.91617925816523,2026-04-15 23:10:00,2,STRONG,37215.0,37254.0,37212.0,37251.0,1208.0,0,True,False,True
37251.0,37255.0,37233.0,37249.0,712.0,2026-04-16,False,109.0,43.4,0.5555555555555571,37125.83936157627,0.0033173832711024,False,108.33333333333331,3,37190.848428642144,37145.49459252862,37145.49459252862,37077.04624462533,True,False,True,32.63417011904676,26.02080046576458,6.613369653282177,False,84.375,80.06703246820294,78.48749266455187,37290.46787677306,37055.832123226945,86.66666666666669,37264.0,37060.0,False,False,True,False,37000.0,37000.0,37264.0,True,False,24.70419493345172,2026-04-15 23:15:00,2,STRONG,37251.0,37255.0,37233.0,37249.0,712.0,0,True,False,True
37249.0,37279.0,37246.0,37256.0,1370.0,2026-04-16,False,106.5,41.0,-3.3888888888888857,37127.72936650097,0.0034548472445708,False,109.0,2,37197.05334020004,37149.11772064244,37149.11772064244,37078.82687900717,True,False,True,33.72509788219031,27.561659949049726,6.163437933140585,False,76.04166666666666,78.72524386769085,78.5667430655982,37294.55731616131,37070.44268383869,60.0,37279.0,37060.0,False,False,True,False,37000.0,37000.0,37279.0,True,False,26.009939112875728,2026-04-15 23:20:00,2,STRONG,37249.0,37279.0,37246.0,37256.0,1370.0,0,True,False,True
37259.0,37290.0,37256.0,37277.0,1106.0,2026-04-16,False,108.83333333333331,39.95,0.1666666666666666,37129.458907338536,0.0039736935846458,False,106.5,3,37204.66730780003,37153.31058226072,37153.31058226072,37080.79875085784,True,False,True,35.870695441553835,29.22346704755055,6.647228394003285,True,86.31578947368422,81.2554257363553,79.46297062251725,37304.16706318314,37078.33293681686,86.66666666666669,37290.0,37068.0,False,False,True,False,37000.0,37000.0,37290.0,True,False,27.456470948006032,2026-04-15 23:25:00,2,STRONG,37259.0,37290.0,37256.0,37277.0,1106.0,0,True,False,True
37277.0,37280.0,37242.0,37244.0,1227.0,2026-04-16,False,105.5,39.9,-1.1666666666666714,37130.93322162229,0.0030450831306299,False,108.83333333333331,2,37208.42023261792,37156.31857164126,37156.31857164126,37082.44932320004,True,False,True,34.49759000525228,30.26340202301808,4.234187982234197,False,51.578947368421055,71.36326801731119,76.76308817223915,37304.61171732657,37092.58828267343,60.0,37290.0,37091.0,False,False,True,False,37000.0,37000.0,37290.0,True,False,28.03681719537506,2026-04-15 23:30:00,2,STRONG,37277.0,37280.0,37242.0,37244.0,1227.0,0,True,False,True
37244.0,37262.0,37243.0,37248.0,562.0,2026-04-16,False,101.0,38.4,-1.833333333333338,37131.58923943894,0.0031350869420212,False,105.5,2,37212.18344243949,37159.291087570426,37159.291087570426,37084.07017976589,True,False,True,33.37055109102221,30.89880235805852,2.4717487329636896,False,55.78947368421052,66.172002081655,73.23271347730983,37308.010605038246,37100.489394961754,60.0,37290.0,37091.0,False,False,True,False,37000.0,37000.0,37290.0,True,False,28.575710139360588,2026-04-15 23:35:00,2,STRONG,37244.0,37262.0,37243.0,37248.0,562.0,0,True,False,True
37249.0,37282.0,37249.0,37270.0,580.0,2026-04-16,False,85.83333333333333,38.0,-7.666666666666662,37132.430361889186,0.003704837975055,False,101.0,2,37217.69547386637,37162.953224370656,37162.953224370656,37085.94637875412,True,False,True,33.84101548719627,31.474152401805103,2.36686308539117,False,78.94736842105263,70.43045830009153,72.29863711871702,37314.374010700114,37106.52598929988,60.0,37290.0,37091.0,False,False,True,False,37000.0,37000.0,37290.0,True,False,29.57270455272952,2026-04-15 23:40:00,2,STRONG,37249.0,37282.0,37249.0,37270.0,580.0,0,True,False,True
37270.0,37285.0,37266.0,37267.0,505.0,2026-04-16,False,64.66666666666666,37.05,-13.611111111111107,37133.10110954042,0.0036059172667693,False,85.83333333333333,2,37222.38599256384,37166.333317880315,37166.333317880315,37087.72201650724,True,False,True,33.604386794017046,31.912455900689142,1.6919308933279034,False,75.78947368421053,72.21679624681744,72.27135085621484,37315.85981835365,37119.44018164635,60.0,37290.0,37091.0,False,False,True,False,37000.0,37000.0,37290.0,True,False,30.568820321754956,2026-04-15 23:45:00,2,STRONG,37270.0,37285.0,37266.0,37267.0,505.0,0,True,False,True
37267.0,37272.0,37232.0,37233.0,723.0,2026-04-16,False,48.5,38.0,-17.499999999999996,37133.85057749778,0.0026700549757234,False,64.66666666666666,2,37223.40151035319,37168.54936147118,37168.54936147118,37089.19320177822,True,False,True,30.305428947802284,31.57958765331518,-1.274158705512896,False,26.923076923076923,57.11889014866867,67.22053471597815,37312.05091773077,37133.54908226924,60.0,37290.0,37091.0,False,False,True,False,37000.0,37000.0,37290.0,True,False,29.720683258264344,2026-04-15 23:50:00,2,STRONG,37267.0,37272.0,37232.0,37233.0,723.0,0,True,False,True
37233.0,37238.0,37211.0,37223.0,1114.0,2026-04-16,True,31.83333333333333,36.95,-18.0,37134.82199548749,0.0023745368840929,False,48.5,2,37223.35905513729,37170.30536940107,37170.30536940107,37090.49923456606,True,False,True,26.594758026098138,30.59333275413987,-3.998574728041735,False,15.18987341772152,43.14255100962092,59.19453734054038,37297.35328795304,37160.44671204696,60.0,37290.0,37092.0,False,False,True,False,37000.0,37000.0,37290.0,True,False,28.05836559362501,2026-04-15 23:55:00,2,STRONG,37233.0,37238.0,37211.0,37223.0,1114.0,0,True,False,True
37230.0,37269.0,37230.0,37262.0,1026.0,2026-04-16,True,18.833333333333332,35.15,-9.88888888888889,37136.89629085208,0.0033687174116039,False,21.833333333333332,2,37227.61138073597,37175.20478121073,37175.20478121073,37093.57996554666,True,False,True,24.1316594502714,28.235716537390346,-4.104057087118942,True,67.81609195402298,48.67638282419934,51.224483817037175,37288.48562976614,37186.21437023386,33.33333333333333,37290.0,37161.0,False,False,True,False,37000.0,37000.0,37290.0,True,False,25.55441505415029,2026-04-16 00:05:00,2,STRONG,37230.0,37269.0,37230.0,37262.0,1026.0,0,True,False,True
